tconst,director_id,target_rating,director_experience,director_quality,director_total_votes
tt10229932,nm4221160,7.2,1,7.199999809265137,519
tt10229982,nm6946481,6.7,1,6.699999809265137,3214
tt10230290,nm0071123,7.3,1,7.300000190734863,53
tt10230376,nm3251281,4.5,2,4.849999904632568,166
tt10230400,nm8377865,7.0,1,7.0,35
tt10230404,nm0015295,4.4,2,4.299999952316284,59383
tt10230404,nm1962313,4.4,4,5.450000107288361,18050
tt10230404,nm0424103,4.4,2,5.450000047683716,50218
tt10230414,nm0592803,6.8,2,6.25,12467
tt10230414,nm1236191,6.8,1,6.800000190734863,8464
tt10230422,nm1387177,5.8,2,6.3500001430511475,10241
tt10230426,nm1145655,4.0,1,4.0,19312
tt10230436,nm0850247,7.5,1,7.5,1588
tt10230492,nm5348322,5.5,1,5.5,182
tt10230576,nm0412048,7.1,1,7.099999904632568,140
tt10230590,nm4568536,5.1,1,5.099999904632568,114
tt10230994,nm2982028,5.7,1,5.699999809265137,29595
tt10231726,nm7944995,3.2,3,3.599999984105428,449
tt10231812,nm10642578,6.8,1,6.800000190734863,12
tt10232096,nm5324085,5.3,4,4.925000071525574,131
tt10233388,nm2590202,6.9,2,6.700000047683716,2819
tt10233406,nm0099797,4.0,2,4.150000095367432,241
tt10233718,nm8012613,7.2,1,7.199999809265137,6946
tt10233718,nm2426355,7.2,1,7.199999809265137,6946
tt10234010,nm6070994,8.1,1,8.100000381469727,15
tt10234084,nm0493007,6.1,2,7.049999952316284,577
tt10234450,nm9086474,2.8,1,2.799999952316284,351
tt10234470,nm4553586,4.6,2,5.799999952316284,164
tt1023464,nm3034280,2.8,1,2.799999952316284,779
tt10234650,nm10644249,5.0,3,5.933333237965901,1139
tt10234990,nm9289257,4.9,1,4.900000095367432,114
tt10235600,nm1335606,3.7,1,3.700000047683716,1479
tt10235670,nm1346477,5.8,1,5.800000190734863,616
tt10235670,nm4725263,5.8,1,5.800000190734863,616
tt10235688,nm4836280,5.5,2,5.450000047683716,1119
tt10235718,nm0240797,4.8,1,4.800000190734863,3157
tt10236164,nm3281319,7.5,2,7.049999952316284,18167
tt10237478,nm0339105,8.2,1,8.199999809265137,250
tt10238708,nm0583659,4.4,8,5.087500035762787,1798
tt10239112,nm2115676,9.0,1,9.0,29
tt10239320,nm3688801,6.3,1,6.300000190734863,655
tt10239332,nm2975195,8.7,1,8.699999809265137,13
tt10239332,nm9690012,8.7,1,8.699999809265137,13
tt10241130,nm5095524,8.3,1,8.300000190734863,22
tt10241746,nm4836670,6.5,1,6.5,148
tt10241772,nm0364963,5.3,2,5.050000190734863,6058
tt10242388,nm0329023,5.7,1,5.699999809265137,33632
tt10243656,nm5485621,5.8,1,5.800000190734863,23
tt10243672,nm4829613,7.1,1,7.099999904632568,9474
tt10243676,nm1252362,5.4,3,5.6333333651224775,1970
tt10243992,nm1257352,6.2,3,6.066666603088379,18069
tt10244008,nm4032740,5.5,1,5.5,466
tt10244450,nm0324343,8.8,1,8.800000190734863,10
tt10244450,nm10648792,8.8,1,8.800000190734863,10
tt10244472,nm3694107,4.5,3,5.8666666348775225,167
tt10244550,nm9044390,6.0,2,6.400000095367432,175
tt10244774,nm8001323,3.8,6,5.816666642824809,596
tt10244774,nm8007406,3.8,2,4.300000071525574,339
tt10244800,nm10666188,8.3,1,8.300000190734863,37
tt10244800,nm4493780,8.3,1,8.300000190734863,37
tt10245072,nm2477891,5.6,1,5.599999904632568,33545
tt10245106,nm0688361,6.4,1,6.400000095367432,1510
tt10245450,nm4753345,7.8,1,7.800000190734863,157
tt10245450,nm1664088,7.8,1,7.800000190734863,157
tt10245776,nm10556918,3.1,1,3.0999999046325684,296
tt10245928,nm0955390,5.4,1,5.400000095367432,21
tt10245960,nm0452022,9.4,1,9.399999618530273,8
tt10245960,nm10649584,9.4,1,9.399999618530273,8
tt10247678,nm10125154,3.2,1,3.200000047683716,4122
tt10247750,nm3113919,6.1,2,6.0,211
tt10249642,nm10650913,6.4,2,5.25,66
tt10250868,nm0903232,5.8,1,5.800000190734863,100
tt10251538,nm0076307,5.4,3,5.233333428700765,2116
tt10252330,nm0343185,6.5,2,6.25,1180
tt10254662,nm6415107,5.6,1,5.599999904632568,72
tt10254960,nm5756907,4.3,1,4.300000190734863,145
tt10256238,nm1530434,7.9,1,7.900000095367432,1153
tt10257496,nm10725986,2.3,1,2.299999952316284,13
tt10260466,nm5573606,3.3,3,2.9333333174387612,498
tt10260692,nm1802233,5.2,1,5.199999809265137,1424
tt10260844,nm1427978,3.8,1,3.799999952316284,941
tt10261206,nm5683866,7.1,1,7.099999904632568,36
tt10261710,nm8696312,4.4,1,4.400000095367432,6
tt10262112,nm10656695,7.1,1,7.099999904632568,20
tt10262380,nm1776860,5.9,1,5.900000095367432,5606
tt10262648,nm3123366,7.2,2,6.949999809265137,17317
tt10262712,nm4775073,6.1,1,6.099999904632568,178
tt10262784,nm0516765,8.8,1,8.800000190734863,46
tt10264190,nm0820830,7.8,1,7.800000190734863,37
tt10264286,nm6251150,7.2,1,7.199999809265137,17
tt10264340,nm4299374,2.4,5,6.460000133514404,3955
tt10264878,nm8185500,5.7,1,5.699999809265137,707
tt10265034,nm0000705,6.7,1,6.699999809265137,16927
tt10266862,nm9104982,7.5,1,7.5,25
tt10266862,nm9095954,7.5,2,7.700000047683716,42
tt10267720,nm3356730,6.6,1,6.599999904632568,23
tt10267770,nm2791397,5.0,1,5.0,10
tt10268316,nm10660641,5.4,1,5.400000095367432,27
tt10268488,nm0268380,6.8,2,6.5,89321
tt10268550,nm0824414,6.5,1,6.5,1202
tt10268654,nm6749124,6.2,4,5.725000023841858,111
tt10268752,nm8690143,6.3,1,6.300000190734863,9
tt10268922,nm7495509,5.4,2,6.549999952316284,261
tt10269680,nm3952590,4.3,1,4.300000190734863,342
tt10269684,nm6113423,3.7,2,4.149999976158142,5377
tt10269862,nm7163402,2.8,2,4.850000023841858,697
tt10270204,nm1723190,6.2,1,6.199999809265137,238
tt10270416,nm13568776,2.7,2,2.700000047683716,1422
tt10271638,nm2080615,5.5,2,6.049999952316284,518
tt10271836,nm4162336,6.2,1,6.199999809265137,9
tt10271836,nm6067506,6.2,1,6.199999809265137,9
tt10272386,nm1725469,8.2,2,7.349999904632568,231250
tt10273738,nm1387235,4.3,1,4.300000190734863,2629
tt10274124,nm8444301,7.8,1,7.800000190734863,12
tt10274284,nm1087375,5.3,3,4.46666677792867,14597
tt10274544,nm3896745,6.6,1,6.599999904632568,26
tt10275080,nm4677501,2.0,6,5.149999936421712,818
tt10275534,nm1167933,6.6,1,6.599999904632568,51532
tt10275546,nm6274646,7.0,2,7.150000095367432,2292
tt10276160,nm3466367,4.8,1,4.800000190734863,311
tt10276470,nm2884474,6.1,2,5.8999998569488525,32554
tt10276482,nm1475479,5.9,1,5.900000095367432,17392
tt10278294,nm0351651,4.9,5,4.799999952316284,653
tt10278448,nm0066910,7.6,1,7.599999904632568,17
tt10279362,nm0414337,5.9,2,6.549999952316284,27401
tt10279460,nm5876959,7.0,2,6.349999904632568,983
tt10279472,nm0344496,3.7,1,3.700000047683716,10370
tt10280276,nm0223522,4.2,1,4.199999809265137,74516
tt10280296,nm1999473,8.3,3,7.233333428700765,65066
tt10282962,nm2430523,9.0,1,9.0,7
tt10283270,nm0906413,6.2,1,6.199999809265137,1610
tt10283902,nm2906361,4.7,1,4.699999809265137,2852
tt10284944,nm2006145,4.6,2,5.049999952316284,2161
tt10285752,nm4939794,5.9,2,6.049999952316284,1190
tt10287908,nm3882288,5.9,5,6.719999980926514,2191
tt10287954,nm3319289,7.0,2,7.049999952316284,32623
tt10288242,nm4182414,6.2,1,6.199999809265137,10
tt10288246,nm13460015,7.3,1,7.300000190734863,167
tt10288320,nm0954500,6.1,1,6.099999904632568,305
tt10288566,nm0899121,7.7,1,7.699999809265137,212306
tt10289348,nm1170143,9.5,1,9.5,29
tt10290116,nm1680229,6.0,4,6.1499998569488525,2631
tt10290160,nm9126658,7.0,1,7.0,127
tt10290160,nm3716877,7.0,1,7.0,127
tt10290244,nm5904533,7.1,1,7.099999904632568,1103
tt10290244,nm1928263,7.1,1,7.099999904632568,1103
tt10290352,nm3695991,6.3,2,6.3500001430511475,984
tt10290510,nm1724912,5.5,3,5.4666666984558105,5289
tt10292952,nm10672494,7.1,1,7.099999904632568,70
tt10293308,nm2096009,3.2,4,2.5250000059604645,2618
tt10293406,nm0001005,6.8,1,6.800000190734863,200120
tt10293476,nm5697173,7.5,1,7.5,13
tt10293932,nm1729218,7.6,2,6.200000047683716,260
tt10294634,nm0003826,7.3,1,7.300000190734863,53
tt10295074,nm0805246,6.9,3,7.200000127156575,367
tt10295212,nm3315387,8.3,2,8.25,134359
tt10295314,nm0784008,3.6,2,4.8999998569488525,2994
tt10295430,nm10675678,3.4,1,3.4000000953674316,374
tt10295936,nm1773563,5.1,2,4.6499998569488525,568
tt10296414,nm4162113,8.0,1,8.0,13
tt10298496,nm5144156,7.9,1,7.900000095367432,11
tt10298712,nm4701946,4.9,3,4.766666730244954,62
tt10298810,nm0533691,6.1,1,6.099999904632568,130611
tt10298840,nm2320658,5.7,2,6.5,229209
tt10298840,nm5945690,5.7,1,5.699999809265137,48636
tt10298870,nm5661842,3.7,1,3.700000047683716,317
tt10298870,nm5908751,3.7,1,3.700000047683716,317
tt10299780,nm1266863,5.0,1,5.0,302
tt10299902,nm4270652,4.7,1,4.699999809265137,345
tt10299902,nm2385963,4.7,3,5.600000063578288,1071
tt10300286,nm0938914,5.2,1,5.199999809265137,157
tt10300450,nm1773587,3.5,1,3.5,967
tt10300450,nm14140780,3.5,1,3.5,967
tt10300450,nm13085473,3.5,1,3.5,967
tt10300570,nm4359637,8.7,1,8.699999809265137,6074
tt10300630,nm5942841,8.6,1,8.600000381469727,6
tt10300704,nm10678795,3.7,1,3.700000047683716,305
tt10303148,nm8667352,6.6,1,6.599999904632568,8
tt10303324,nm1760759,4.0,3,3.599999984105428,33746
tt10303430,nm3628233,5.5,1,5.5,10836
tt10303758,nm5518452,6.4,1,6.400000095367432,21
tt10303842,nm1488608,6.4,1,6.400000095367432,6
tt10303888,nm0565955,8.6,1,8.600000381469727,33
tt10304114,nm4277614,7.9,1,7.900000095367432,9
tt10304142,nm0751102,6.1,1,6.099999904632568,100338
tt10305256,nm2278431,4.0,1,4.0,8
tt10306228,nm2645944,6.9,1,6.900000095367432,2145
tt10306450,nm4335588,4.7,3,5.100000063578288,1249
tt10307440,nm3891250,6.0,2,5.799999952316284,10330
tt10307724,nm0894173,5.5,2,5.549999952316284,4541
tt10307856,nm0777521,4.7,3,6.266666730244954,1944
tt10307870,nm1287094,6.4,1,6.400000095367432,93
tt10307922,nm0069711,5.8,1,5.800000190734863,499
tt10308500,nm5914406,7.8,1,7.800000190734863,118
tt10308502,nm3806503,4.2,1,4.199999809265137,501
tt10308528,nm10682431,8.2,1,8.199999809265137,36
tt10308878,nm2693238,3.4,1,3.4000000953674316,1567
tt10308928,nm0689187,4.6,4,4.6999998688697815,27925
tt10308998,nm3634923,6.1,1,6.099999904632568,30
tt10309552,nm2647420,5.5,2,5.400000095367432,7599
tt10309902,nm0415514,6.2,1,6.199999809265137,28300
tt10309906,nm3806726,5.8,1,5.800000190734863,10898
tt10310074,nm1500880,5.9,1,5.900000095367432,1848
tt10310096,nm2929021,7.5,8,7.237500011920929,4959
tt10310140,nm1532523,5.9,2,5.700000047683716,38058
tt10310140,nm1534497,5.9,2,5.700000047683716,38058
tt10311018,nm5408538,7.3,1,7.300000190734863,3683
tt10312938,nm9364672,7.8,1,7.800000190734863,15
tt10312938,nm3245985,7.8,1,7.800000190734863,15
tt10312938,nm1037515,7.8,1,7.800000190734863,15
tt10313748,nm4321372,7.2,1,7.199999809265137,84
tt10313806,nm0863570,3.6,2,4.200000047683716,632
tt10313876,nm1424128,7.3,1,7.300000190734863,302
tt10314040,nm0624705,4.4,1,4.400000095367432,1156
tt10314344,nm2970319,5.0,1,5.0,310
tt10314366,nm5970237,5.3,1,5.300000190734863,73
tt10314450,nm5732579,6.1,1,6.099999904632568,27410
tt10314450,nm5722382,6.1,1,6.099999904632568,27410
tt10314548,nm0537550,6.0,2,5.25,6643
tt10314726,nm10647442,9.4,1,9.399999618530273,7
tt10315050,nm10587263,5.3,1,5.300000190734863,3347
tt10317422,nm7882386,7.1,2,7.549999952316284,13
tt10318096,nm5426245,5.3,1,5.300000190734863,35
tt10319442,nm6042795,7.0,1,7.0,6
tt10319486,nm1044749,3.8,2,3.0,21366
tt10322274,nm3619732,7.4,1,7.400000095367432,26622
tt10322274,nm3986865,7.4,1,7.400000095367432,26622
tt10322274,nm0917035,7.4,1,7.400000095367432,26622
tt10323412,nm1175459,7.7,1,7.699999809265137,114
tt10323428,nm8186380,3.9,1,3.9000000953674316,105
tt10323676,nm0757975,5.8,2,6.3500001430511475,40973
tt10324122,nm1457361,5.0,1,5.0,6682
tt10324444,nm4558122,6.9,2,6.450000047683716,266
tt10326918,nm8009675,3.9,3,3.866666634877523,899
tt10327060,nm3405146,7.5,1,7.5,53
tt10327060,nm2944129,7.5,1,7.5,53
tt10327130,nm10691229,7.8,1,7.800000190734863,38
tt10327252,nm0332740,5.4,1,5.400000095367432,46388
tt10328046,nm1500658,7.9,2,7.1000001430511475,54
tt10328320,nm1959866,4.7,1,4.699999809265137,206
tt10329022,nm2432762,5.5,2,5.549999952316284,294
tt10329134,nm5010376,7.3,1,7.300000190734863,8828
tt10329566,nm3061960,6.0,5,5.420000076293945,6898
tt10329566,nm5212342,6.0,2,5.400000095367432,4113
tt10329566,nm1897437,6.0,1,6.0,3572
tt10329614,nm3846547,6.0,1,6.0,21661
tt10330110,nm2655736,8.0,2,8.400000095367432,14
tt10332272,nm3484436,5.6,1,5.599999904632568,978
tt10332328,nm1133168,5.3,1,5.300000190734863,6
tt10332588,nm0920950,6.1,1,6.099999904632568,12168
tt10332620,nm4142775,7.3,1,7.300000190734863,211
tt10332690,nm3469360,4.5,3,4.433333396911621,789
tt10332854,nm7812130,3.5,1,3.5,1256
tt10333426,nm2648685,5.4,1,5.400000095367432,21158
tt10333688,nm4431136,4.0,1,4.0,132
tt10333912,nm1999473,6.3,3,7.233333428700765,65066
tt10333912,nm8134824,6.3,1,6.300000190734863,13817
tt10334148,nm0355542,5.4,2,5.299999952316284,9846
tt10334160,nm2521682,6.6,1,6.599999904632568,287
tt10334222,nm3208961,6.0,1,6.0,1085
tt10334238,nm3678761,6.2,1,6.199999809265137,6
tt10334410,nm0169300,6.1,1,6.099999904632568,1789
tt10334438,nm0305017,7.1,3,6.733333269755046,30135
tt10334636,nm9351483,3.0,1,3.0,151
tt10334998,nm1370237,4.1,3,3.3333333333333335,106
tt10337582,nm6837843,8.5,1,8.5,605
tt10338118,nm0657734,8.8,2,6.5,729
tt10338176,nm10696686,4.8,1,4.800000190734863,209
tt10338290,nm0096539,4.8,3,5.600000063578288,515
tt10338808,nm0614609,4.3,1,4.300000190734863,233
tt10339052,nm1174084,6.2,1,6.199999809265137,7104
tt10339624,nm7235199,6.9,1,6.900000095367432,18
tt10340360,nm2283635,4.4,1,4.400000095367432,145
tt10340460,nm0893872,5.4,1,5.400000095367432,1065
tt10340562,nm4242010,6.4,1,6.400000095367432,13816
tt10341034,nm1571412,7.2,2,6.25,19069
tt10341040,nm1361017,4.7,1,4.699999809265137,1038
tt10341196,nm0358327,6.7,2,6.199999809265137,4921
tt10342228,nm3205229,3.5,3,5.6333333651224775,6316
tt10342250,nm0712330,5.6,1,5.599999904632568,1205
tt10342336,nm0553662,6.5,10,4.650000023841858,11726
tt10342364,nm2360096,5.5,1,5.5,105
tt10342492,nm3524360,7.1,13,5.223077003772442,1769
tt10342730,nm1135423,5.2,3,4.5333333015441895,83391
tt10342914,nm5128863,4.1,2,6.249999761581421,4088
tt10343028,nm0336695,6.5,1,6.5,17248
tt10343124,nm4573481,3.0,1,3.0,190
tt10343642,nm3542253,4.8,3,5.5,223
tt10344522,nm0006554,6.6,3,6.433333237965901,25100
tt10345102,nm4148153,6.8,17,6.864705899182488,1506
tt10345346,nm0305867,6.2,1,6.199999809265137,47
tt10345546,nm0482320,3.5,1,3.5,1018
tt10345590,nm2537631,5.8,1,5.800000190734863,6372
tt10345782,nm0603299,5.6,4,5.475000023841858,10937
tt10345858,nm1977107,6.6,1,6.599999904632568,34
tt10346366,nm2754822,4.6,1,4.599999904632568,140
tt10346674,nm1532153,6.0,1,6.0,250
tt10346834,nm3070098,6.2,1,6.199999809265137,34
tt10347354,nm7393387,9.4,3,9.0,144
tt10349240,nm10696487,3.9,2,3.6500000953674316,697
tt10349686,nm3533833,3.4,1,3.4000000953674316,180
tt10350204,nm2303666,5.6,2,5.349999904632568,10229
tt10350626,nm5698755,5.5,2,5.700000047683716,51884
tt10350626,nm13573468,5.5,2,5.549999952316284,89690
tt10350922,nm0706485,2.5,1,2.5,59316
tt10350922,nm2040704,2.5,1,2.5,59316
tt10351180,nm0764316,6.6,2,6.599999904632568,17139
tt10352594,nm1667095,4.1,4,3.550000011920929,1632
tt10353588,nm5939695,4.7,1,4.699999809265137,654
tt10353704,nm0004376,6.4,1,6.400000095367432,815
tt10353866,nm5474366,6.0,1,6.0,821
tt10354106,nm0219136,5.5,2,5.799999952316284,8244
tt10355058,nm0225621,5.6,1,5.599999904632568,118
tt10355356,nm6471272,6.2,1,6.199999809265137,23
tt10356382,nm9139915,6.0,1,6.0,23
tt10356564,nm4299582,4.2,1,4.199999809265137,722
tt10358022,nm0894207,5.7,3,6.333333174387614,7433
tt10358198,nm3969329,4.2,3,5.3666666348775225,10227
tt10358566,nm1831657,7.5,1,7.5,54
tt10358782,nm2032664,6.8,2,5.5,1426
tt10358912,nm10705225,8.1,1,8.100000381469727,18
tt10358912,nm10705224,8.1,1,8.100000381469727,18
tt10360772,nm0813786,6.3,2,6.8500001430511475,6191
tt10360808,nm4060519,5.9,1,5.900000095367432,422
tt10360834,nm10706707,6.7,1,6.699999809265137,101
tt10360860,nm4179314,5.7,2,5.75,707
tt10360862,nm4141599,6.9,2,7.150000095367432,11445
tt10362466,nm0474955,5.1,3,4.833333333333333,61632
tt10362566,nm5480120,5.3,2,5.400000095367432,6023
tt10364034,nm5091631,6.1,1,6.099999904632568,7491
tt10364272,nm0030138,5.2,1,5.199999809265137,647
tt10364478,nm0303440,6.1,1,6.099999904632568,118
tt10364508,nm1876864,6.1,1,6.099999904632568,23
tt10365730,nm2187721,5.8,1,5.800000190734863,201
tt10365870,nm4930900,7.0,1,7.0,622
tt10365870,nm4931243,7.0,1,7.0,622
tt10365912,nm7248024,7.6,1,7.599999904632568,3621
tt10365998,nm0188722,6.0,2,6.25,118374
tt10366168,nm1857068,7.2,1,7.199999809265137,781
tt10366168,nm7937259,7.2,1,7.199999809265137,781
tt10366168,nm5606966,7.2,1,7.199999809265137,781
tt10366206,nm0821432,7.6,1,7.599999904632568,376003
tt10366254,nm5339583,5.4,2,5.25,2532
tt10366254,nm10709088,5.4,2,5.25,2532
tt10366418,nm1255719,6.6,1,6.599999904632568,507
tt10366418,nm2030805,6.6,1,6.599999904632568,507
tt10366428,nm0070899,6.0,1,6.0,1075
tt10366460,nm1571761,8.0,1,8.0,178005
tt10366514,nm1113528,6.2,3,6.433333237965901,43474
tt10366574,nm1754457,7.3,2,7.3500001430511475,4856
tt10366902,nm4893775,6.8,2,6.700000047683716,290
tt10367074,nm0894178,6.9,3,6.199999968210856,2129
tt10367074,nm1093067,6.9,3,6.199999968210856,2129
tt10368460,nm0303666,4.1,1,4.099999904632568,267
tt10368540,nm1980395,4.7,2,5.0,2499
tt10368680,nm10696690,4.2,1,4.199999809265137,315
tt10368758,nm0152790,7.5,1,7.5,770
tt10368758,nm0786733,7.5,1,7.5,770
tt10368988,nm3667746,7.2,1,7.199999809265137,37
tt10369252,nm2500812,4.2,1,4.199999809265137,52
tt10369344,nm1764568,6.1,2,6.0,838
tt10369638,nm0663101,7.3,1,7.300000190734863,42
tt10369866,nm4620395,4.4,7,4.785714285714286,6078
tt10369964,nm3611879,3.6,2,4.099999904632568,337
tt10370042,nm1831639,3.6,1,3.5999999046325684,997
tt10370308,nm2392172,8.2,1,8.199999809265137,11
tt10370380,nm0760499,7.2,1,7.199999809265137,3915
tt10370456,nm5239791,4.0,1,4.0,17
tt10370644,nm0902001,7.1,1,7.099999904632568,841
tt10370694,nm3996033,6.8,1,6.800000190734863,28
tt10370694,nm0111379,6.8,1,6.800000190734863,28
tt10370710,nm1258686,7.7,1,7.699999809265137,110693
tt10370812,nm3147401,6.9,1,6.900000095367432,5893
tt10370822,nm2268805,5.6,6,5.683333317438762,5601
tt10370886,nm0184108,6.4,8,6.774999976158142,1983
tt10372626,nm0006620,3.3,1,3.299999952316284,9
tt10373344,nm1276348,6.4,1,6.400000095367432,2366
tt10373344,nm1319618,6.4,1,6.400000095367432,2366
tt10373830,nm0945026,5.2,2,6.75,622
tt10373914,nm2416089,4.5,2,5.950000047683716,67
tt10373934,nm10712924,4.1,1,4.099999904632568,193
tt10374240,nm4593894,7.7,1,7.699999809265137,83
tt10374360,nm0422605,6.4,2,6.5,1786
tt10374618,nm1399936,7.9,1,7.900000095367432,36
tt10374714,nm1771887,8.3,1,8.300000190734863,26
tt10374714,nm2467956,8.3,1,8.300000190734863,26
tt10375094,nm2939522,7.8,1,7.800000190734863,3184
tt10375094,nm10630532,7.8,1,7.800000190734863,3184
tt10375106,nm1189197,6.6,6,6.599999984105428,32578
tt10375134,nm1636096,8.3,1,8.300000190734863,20
tt10375272,nm0631590,5.0,6,5.6333333651224775,5849
tt10375396,nm5516767,6.0,1,6.0,3920
tt10375396,nm2326407,6.0,1,6.0,3920
tt10375632,nm0180404,6.1,2,6.349999904632568,1717
tt10375916,nm0726701,3.4,1,3.4000000953674316,744
tt10375972,nm1258346,6.3,2,6.550000190734863,2051
tt10376010,nm2543116,7.0,1,7.0,290
tt10376078,nm5878960,6.5,1,6.5,612
tt10376384,nm6297649,5.8,2,6.300000190734863,1122
tt10376800,nm0740612,6.1,1,6.099999904632568,240
tt10377168,nm9310440,6.6,1,6.599999904632568,169
tt10377314,nm4657969,6.3,6,5.600000063578288,775
tt10378240,nm9581430,7.2,1,7.199999809265137,16
tt10378420,nm1351446,7.2,1,7.199999809265137,67
tt10378492,nm0350455,8.5,1,8.5,44
tt10378926,nm0289824,5.3,3,5.833333333333333,1025
tt10380744,nm1516290,5.4,1,5.400000095367432,131
tt10380766,nm0818915,5.2,1,5.199999809265137,53
tt10380900,nm1970598,6.6,3,6.333333333333333,6233
tt10380908,nm4816401,7.0,4,6.825000047683716,294113
tt10380908,nm4263190,7.0,4,6.825000047683716,294113
tt10380976,nm3897144,7.7,1,7.699999809265137,76
tt10381014,nm3563711,6.5,1,6.5,4143
tt10381102,nm0364578,6.6,1,6.599999904632568,1193
tt10381134,nm10716808,4.5,1,4.5,135
tt10381506,nm0585738,8.2,2,7.849999904632568,50
tt10382816,nm0002680,5.3,1,5.300000190734863,12
tt10383290,nm2744532,5.1,1,5.099999904632568,533
tt10383918,nm1302485,7.6,2,7.450000047683716,743
tt10384192,nm6656719,8.3,1,8.300000190734863,117
tt10384246,nm0090292,5.1,1,5.099999904632568,301
tt10384366,nm0160100,8.1,1,8.100000381469727,29
tt10384456,nm8390472,3.5,1,3.5,582
tt10384472,nm4579098,3.8,1,3.799999952316284,228
tt10384534,nm0497022,3.7,1,3.700000047683716,316
tt10384574,nm2971253,5.5,1,5.5,109
tt10384842,nm2015238,6.2,1,6.199999809265137,7
tt10384944,nm1315409,5.6,2,5.549999952316284,1039
tt10385556,nm0405605,6.2,3,6.833333174387614,2285
tt10386790,nm1367142,4.3,5,4.979999923706055,1920
tt10387302,nm7377712,7.9,1,7.900000095367432,15
tt10387818,nm0327466,6.1,1,6.099999904632568,165
tt10388028,nm4807418,6.0,2,6.5,916
tt10388676,nm10719942,4.4,1,4.400000095367432,31
tt10388676,nm10719939,4.4,1,4.400000095367432,31
tt10389124,nm6296232,8.0,1,8.0,8
tt10389180,nm2008867,7.7,1,7.699999809265137,355
tt10389922,nm2603222,6.2,1,6.199999809265137,732
tt10392128,nm1255755,5.2,1,5.199999809265137,409
tt10392914,nm4852977,8.5,5,7.980000019073486,7759
tt10393074,nm0714853,7.8,1,7.800000190734863,397
tt10393182,nm5507776,3.9,3,3.233333388964335,338
tt10393330,nm2914215,4.3,3,4.066666682561238,88
tt10393440,nm10721834,6.0,1,6.0,152
tt10393870,nm4376803,6.0,1,6.0,44203
tt10394300,nm3082355,7.0,1,7.0,67
tt10394738,nm5548363,7.5,2,8.550000190734863,8492
tt10394820,nm7607211,7.1,2,8.350000143051147,73
tt10395398,nm1875669,6.3,1,6.300000190734863,380
tt10395748,nm1787397,5.4,1,5.400000095367432,262
tt10395866,nm0708698,6.6,2,5.849999904632568,2852
tt10395866,nm1069607,6.6,2,6.3999998569488525,5595
tt10396038,nm2985854,5.8,1,5.800000190734863,53
tt10396450,nm10723147,6.1,1,6.099999904632568,236
tt10397188,nm6840460,4.7,11,3.790909073569558,8789
tt10397306,nm1690697,6.2,1,6.199999809265137,79
