tconst,cast_avg_movie_rating,cast_avg_votes_per_movie,cast_avg_total_movies,cast_avg_rating_std_dev,cast_avg_high_rated_movie_count,cast_avg_career_span,cast_avg_recent_avg_rating,movie_rating
tt13968846,5.769999980926514,173.4,6.5,0.8921084290469496,0.0,9.5,6.5333333015441895,6.5
tt13972930,4.792074635462327,1165.8539393939395,94.0,1.7448540404243051,3.2,17.2,4.63994506940737,4.9
tt13983776,4.968489585444331,4164.619791666667,11.25,1.5410824463776867,0.25,18.75,4.127499985694885,3.0
tt13985310,4.5748955233453605,6021.0320593149545,7.666666666666667,1.1648078648968847,0.16666666666666666,17.833333333333332,4.306944373581144,3.6
tt13986904,7.304823695772734,5704.506410256409,15.0,1.1757419237397984,5.4,6.8,7.255380919093177,6.4
tt13990248,5.6853029349720225,1034.1548336571864,36.6,1.526640583838909,1.8,18.4,6.1223809268361045,4.9
tt14322620,6.498108491929279,1470.4820250499452,30.571428571428573,1.2409283685245538,2.857142857142857,12.0,6.6654920099652,7.1
tt14323258,5.8527496775953365,2481.7035211607053,23.444444444444443,0.9232022969315552,0.3333333333333333,19.0,6.02936751757636,6.4
tt14325028,3.2749999165534973,1377.5,3.0,0.4949747805480621,0.0,1.0,3.2749999165534973,3.1
tt14331982,6.066666682561238,2660.1111111111113,9.0,1.5580436053019673,2.0,6.0,8.199999809265137,8.2
tt14335980,5.851019798829269,5202.220232273588,45.0,0.7803257837594657,0.25,32.0,5.838125039305952,5.8
tt14336200,3.6500000953674316,20.0,3.0,0.3535533905932738,0.0,1.0,3.6500000953674316,3.4
tt14338598,5.79827880220296,458.39686785807953,39.75,1.1329101118511953,0.25,25.25,5.1055681607036885,5.1
tt14338852,6.551666575954074,113.7547619047619,6.571428571428571,2.009677581248333,1.7142857142857142,12.0,7.129761763981411,8.2
tt14667224,6.650571428480603,524.24,7.2,0.5270057773710436,0.2,9.8,6.7120000886917115,6.8
tt14668358,4.435142883686792,531.8733333333332,12.4,1.915078323059595,1.0,13.0,3.9680231314888936,2.2
tt14669946,6.687083307902019,5039.95,6.75,1.3159093607467989,0.25,13.5,6.502083311478297,6.0
tt14682882,6.345238089561462,53.05952380952381,3.857142857142857,1.203560388775961,0.14285714285714285,11.142857142857142,6.335714311826797,6.5
tt15063134,6.113823101458431,482.27309630306587,14.222222222222221,0.8045455004767571,0.1111111111111111,22.555555555555557,6.322811467478974,6.9
tt15064334,5.852083444595337,345.5416666666667,4.25,0.7717308524132508,0.0,18.75,5.625000178813934,5.8
tt15067882,5.858498057226951,128.0265787352744,14.142857142857142,1.875899981187387,1.1428571428571428,26.142857142857142,4.842789110439974,1.6
tt15072234,6.325896919387228,496.9016281512605,104.25,1.7687682997371605,6.5,15.75,6.831538412051323,8.9
tt15076982,6.514188075269389,513.2404558404559,10.666666666666666,1.3719499487865565,1.3333333333333333,20.666666666666668,7.10000007947286,8.8
tt15437820,6.068548201271306,1170.0268485176566,76.28571428571429,1.4663894133282411,3.4285714285714284,27.428571428571427,6.231457322901421,6.9
tt15440304,6.740000009536743,1051.2,5.0,2.0007498937471264,1.0,2.0,6.740000009536743,9.3
tt15444704,6.310564102860396,15332.113927291348,11.444444444444445,0.8537324280947909,0.3333333333333333,14.88888888888889,6.192407461890467,6.8
tt15460742,6.04747028152148,1288.6622023809523,7.0,0.9325817389948942,0.125,14.0,6.202083377043405,6.9
tt15976532,6.363267913643831,497.62509803921574,10.4,0.6413890994364133,0.0,25.6,6.553333171208701,6.7
tt15978202,6.374063589034695,929.9404851684263,12.666666666666666,0.9339153053928797,1.1666666666666667,24.333333333333332,6.831111001968384,7.2
