tconst,director_id,director_score
tt29852565,nm5674731,9.098411476196626
tt29856129,nm15442315,4.001653053122608
tt29856139,nm15442314,5.100953711939614
tt29865372,nm7737044,6.699936637618446
tt29865896,nm14004776,6.899809682028566
tt29866070,nm4307034,5.550667704461852
tt29866163,nm13073693,5.100953950206637
tt29866538,nm4775874,7.699300853652733
tt29867126,nm15443022,3.402034555270972
tt29867137,nm3338324,6.500063857949461
tt29867234,nm6204615,8.665353222132733
tt29868893,nm1175300,7.432803796444677
tt29868893,nm2391192,6.899809562895055
tt29868913,nm15304356,7.599364516766467
tt29868945,nm12171775,4.888967427263526
tt29869526,nm2026743,6.433439553936277
tt29870121,nm10435915,5.9670695846886685
tt29871144,nm3004436,5.275842539757601
tt29871144,nm10113296,5.034329487348771
tt29871176,nm5261098,4.4013988772017125
tt29871211,nm10879019,4.5346473263834
tt29871473,nm2575658,5.484043400448669
tt29871482,nm15905941,9.098411476196626
tt29871482,nm15904656,9.098411476196626
tt29871729,nm0782213,5.280839404255318
tt29877865,nm15445201,7.999110340845573
tt29879921,nm0001554,6.64996848241237
tt29883638,nm5515773,5.70057220979125
tt29884526,nm7881475,7.066370402350357
tt29884987,nm0188103,5.600635872904985
tt29885060,nm4755154,7.399491842993937
tt29885060,nm7231388,7.399491842993937
tt29885118,nm15445886,7.799237667073042
tt29885132,nm13276179,5.825492988299615
tt29887422,nm1153545,6.9997460189148315
tt29887422,nm0201064,6.9997460189148315
tt29887674,nm7937853,4.551303620798133
tt29888319,nm4728026,6.9997460189148315
tt29888724,nm3656237,8.049078747555727
tt29888944,nm0636472,5.200890287092902
tt29889517,nm2582494,8.798601989003783
tt29889551,nm4424176,5.2286503409612495
tt29889854,nm4849888,7.799237667073042
tt29890506,nm0041097,8.898537849356007
tt29893042,nm12647489,6.200254370756621
tt29893102,nm3807286,5.400762960865433
tt29893103,nm9672531,5.900445360097825
tt29893205,nm10647897,7.899174003959308
tt29895081,nm1115341,6.64996848241237
tt2989692,nm11156254,3.002288731191866
tt29897002,nm12303951,9.398220010321374
tt29897924,nm2036160,3.5019708921572366
tt29898251,nm0372935,1.8030514972215723
tt29899433,nm6798937,7.8991738451146265
tt29899715,nm4699457,5.900445360097825
tt29899792,nm0745438,6.9997460189148315
tt29899934,nm0792340,4.101589532969086
tt29900129,nm11045188,7.799237667073042
tt29900565,nm15450016,8.598729315231253
tt29900584,nm15450045,6.3001911841769305
tt29900718,nm12854214,8.398855688390636
tt29900958,nm4416938,6.600000194835727
tt29901243,nm1526926,6.7998733451423
tt29901280,nm15394610,6.100318033870356
tt29901448,nm11102405,4.001653053122608
tt29902074,nm6906633,7.6493329234766225
tt29902587,nm11929044,8.998474662776314
tt29902854,nm10644664,7.0996823558010975
tt2990352,nm4299554,3.4020344361374604
tt29904239,nm1266812,4.8647404437234325
tt29919910,nm9975506,7.699301330186777
tt29919979,nm11200127,5.20089004882588
tt29920060,nm1337244,7.699300853652733
tt29920565,nm1195196,6.050349865427223
tt29920566,nm10513399,6.7998733451423
tt29920607,nm3287424,9.298284149969154
tt29920658,nm1819025,6.150286321446999
tt29920710,nm9024884,9.198347336548846
tt29920749,nm5133341,5.400763199132454
tt29920749,nm10425992,5.400763199132454
tt29920749,nm7746189,5.400763199132454
tt29920975,nm5224796,7.332867459558412
tt29921686,nm5678993,6.7998733451423
tt29921786,nm2305561,5.3008267034015075
tt2992252,nm2376409,4.3014625403154465
tt29922811,nm3951994,6.00038169698409
tt29923411,nm0757084,7.149650702944497
tt29923470,nm1487333,6.7998733451423
tt29923681,nm2365474,6.96643390661941
tt29923688,nm15459570,5.500699536018719
tt29923877,nm4972415,6.266878754192146
tt29924310,nm1320458,6.8798223193445045
tt29924339,nm1320458,6.8798223193445045
tt29924586,nm12160315,6.400127521063196
tt29924586,nm15460745,6.400127521063196
tt29924763,nm14718933,8.898537849356007
tt29924789,nm9581263,6.500063857949461
tt29925187,nm5047725,8.498792501810943
tt29925436,nm7034350,8.898537849356007
tt29925558,nm2402050,4.881093675483022
tt29926419,nm3380598,4.601271550974244
tt29926419,nm2661089,4.601271550974244
tt29926702,nm1338580,6.699936531721992
tt29927144,nm0779433,6.699936531721992
tt29927679,nm13670932,8.998474662776314
tt29927796,nm5689650,8.099047154265882
tt29927796,nm10898142,8.099047154265882
tt29927796,nm8213634,8.099047154265882
tt29927831,nm4874567,5.100953711939614
tt29928572,nm0792340,4.101589532969086
tt29928644,nm4001660,6.9997460189148315
tt29928796,nm8581269,5.300826623979167
tt29928931,nm15480494,8.698665175583475
tt29929060,nm11430044,5.300826862246189
tt29929060,nm14149556,5.300826862246189
tt29929255,nm5564543,7.199618692687363
tt29929565,nm9174028,5.70057220979125
tt29929932,nm7781179,7.099682514645779
tt29929932,nm13690783,5.600635872904985
tt29930040,nm7238003,6.100318033870356
tt29930040,nm4204792,6.100318033870356
tt29930084,nm4890808,7.899173765692284
tt29930278,nm3235913,8.598729315231253
tt29930278,nm5707204,8.598729315231253
tt29930759,nm6259911,4.801144542436137
tt29930775,nm15470416,7.799237667073042
tt29930782,nm15470444,6.500063857949461
tt29930782,nm6505221,6.500063857949461
tt29930899,nm8626497,7.799237428806021
tt29931567,nm5269067,3.1022250680781314
tt29931797,nm7530631,4.101589390008873
tt29931968,nm15471659,7.299555506107671
tt29932101,nm15471879,2.6025429071127606
tt29932101,nm15471738,2.6025429071127606
tt29932204,nm2087284,6.200254370756621
tt29932272,nm2792705,5.400763199132454
tt29932702,nm3803184,6.325175149264986
tt29932711,nm1362698,5.550667704461852
tt29932746,nm2110181,6.500063857949461
tt29932751,nm3453737,6.899809682028566
tt29933051,nm8994191,6.9997460189148315
tt29936469,nm0594476,4.901081038167083
tt29939530,nm14773389,4.701207887860509
tt29939591,nm2129968,2.202797321300677
tt29939980,nm2046452,7.499428179880202
tt29940062,nm4269604,7.899174003959308
tt29940843,nm13794891,8.898537849356007
tt29940843,nm9504274,8.898537849356007
tt29940903,nm3275674,7.055266259022095
tt29941083,nm6574444,6.9997460189148315
tt29941084,nm1266812,4.8647404437234325
tt29941691,nm2501703,5.6506042796151394
tt29941698,nm5562172,5.150922118649769
tt29941698,nm10180685,5.400763199132454
tt29942012,nm0901265,6.166942417305881
tt29942156,nm8639634,5.20089004882588
tt29942366,nm1299540,4.801144701280818
tt29942429,nm15475102,6.7998733451423
tt29942585,nm3252853,5.060979272491917
tt29943114,nm0055385,8.423840368279755
tt29943310,nm15474452,8.198983014618104
tt29943333,nm2866657,7.199618692687363
tt29946365,nm15475665,9.298284149969154
tt29950241,nm10050155,7.184628456594742
tt29952067,nm2348970,2.302733658186942
tt29952387,nm0626211,4.081602217938428
tt29952438,nm15478343,1.7031151603353063
tt29952444,nm5746809,8.523776705166021
tt29953815,nm4480333,7.366179730698515
tt29953830,nm12461148,4.801144463013796
tt29954304,nm11467929,5.540674166080034
tt29954526,nm3662564,5.920432532168269
tt29954526,nm8278476,5.475715451797154
tt29957008,nm8018257,8.598729315231253
tt29957008,nm10050155,7.184628456594742
tt29958025,nm1135119,7.799237190538999
tt29959080,nm15480698,7.499428179880202
tt29959142,nm15480716,8.099047154265882
tt29959153,nm5222233,6.3001908664875685
tt29959201,nm9657218,5.400763199132454
tt29959426,nm15480853,8.898537849356007
tt29959713,nm0941825,7.0996823558010975
tt29959771,nm6521630,6.600000433102749
tt29960203,nm10632655,7.299555506107671
tt29961072,nm7365505,5.600635872904985
tt29961196,nm0493007,7.0497141873579645
tt29961216,nm3143792,5.20089004882588
tt29961224,nm1288838,6.433439712780958
tt29961224,nm0516233,8.099047154265882
tt29961297,nm4994372,6.200254370756621
tt29961317,nm5267116,8.198983014618104
tt29961381,nm5658642,7.199618692687363
tt29961408,nm3648720,6.500063857949461
tt29964477,nm11542713,8.998474662776314
tt29964571,nm0416673,5.70057220979125
tt29965193,nm4877793,9.398220010321374
tt29965838,nm5312779,7.999110340845573
tt29970223,nm2108494,7.849205835516175
tt29973986,nm2108494,7.849205835516175
tt29975574,nm0831321,5.304670420885186
tt29977585,nm0831321,5.304670420885186
tt29979669,nm3055124,4.3014625403154465
tt29980350,nm9957142,7.899174003959308
tt29980381,nm2190680,6.2002545296013025
tt29980381,nm8001323,5.8171648808034195
tt29994753,nm0001707,5.967069425843987
tt29995484,nm15484038,5.500699536018719
tt29995494,nm8670230,5.450731367575587
tt29996367,nm15484120,7.799237667073042
tt29996716,nm6360646,4.701208126127531
tt29998414,nm12944723,7.599364516766467
tt30003772,nm2861539,7.599364516766467
tt30003806,nm6440635,3.7018438041967894
tt30004022,nm1662776,5.80050902321156
tt30005147,nm5668997,7.499428179880202
tt30005212,nm6893215,6.00038169698409
tt30005230,nm1024171,6.500063857949461
tt30005746,nm1922735,7.349523555417293
tt30005802,nm1041991,5.300826862246189
tt30006495,nm2360995,8.099047154265882
tt30006504,nm1010731,4.5513033825311116
tt30006779,nm12803256,5.050985543496481
tt30006925,nm4121690,6.7998733451423
tt30007211,nm5368014,6.699936769989014
tt30007426,nm2488481,6.9997460189148315
tt30007578,nm15485786,7.599364516766467
tt30007717,nm9022469,6.00038169698409
tt30007717,nm1872921,5.400763199132454
tt30007740,nm7587300,5.300826862246189
tt30007748,nm15485875,5.900445360097825
tt30007864,nm3633426,3.7018438041967894
tt30008419,nm11797697,5.20089004882588
tt30008481,nm15486395,4.701207887860509
tt30008481,nm9141698,5.3507947924223
tt30008481,nm9044893,4.701207887860509
tt30008489,nm5347261,2.8024157794411435
tt30012487,nm14125703,8.099047154265882
tt30012487,nm13512062,8.099047154265882
tt30012572,nm0342748,6.500063857949461
tt30012657,nm3525467,7.499428179880202
tt30012687,nm7139682,6.183598473453592
tt30012724,nm11927869,7.699300853652733
tt30012724,nm11128560,7.699300853652733
tt30013461,nm15487155,6.600000194835727
tt30013953,nm3786205,7.0996823558010975
tt30013979,nm14562609,9.298284149969154
tt30015325,nm14365693,5.517355631877601
tt30015569,nm15126538,8.398855688390636
tt30015973,nm15488087,6.400127521063196
tt30016302,nm0901539,5.100953711939614
tt30017270,nm3478746,4.401398758068202
tt30017603,nm15488725,7.899174003959308
tt30017603,nm5028770,7.899174003959308
tt30017791,nm5740057,6.371574213876543
tt30018040,nm11866420,5.7005724480582725
tt30018040,nm10452198,8.448824571634832
tt30018159,nm0761415,6.100318192715037
tt30018556,nm15489205,7.999110340845573
tt30018605,nm5824756,5.100953711939614
tt30020814,nm1503467,9.398220010321374
tt30020915,nm13079233,8.298919828038413
tt30020915,nm13079232,8.298919828038413
tt30020955,nm3228540,6.100318033870356
tt30020989,nm3680976,7.499428179880202
tt30021368,nm14298831,8.099047154265882
tt30021427,nm4193732,6.150286202313488
tt30021765,nm15490096,6.100318033870356
tt30022239,nm15490430,8.099047154265882
tt30022282,nm15490450,9.398220010321374
tt30022888,nm14561721,9.198347336548846
tt30022888,nm14578312,9.198347336548846
tt30023121,nm1338655,7.199618930954385
tt30023265,nm9036564,7.399491842993937
tt30023347,nm15491198,9.198347336548846
tt30023483,nm4424176,5.2286503409612495
tt30023697,nm0100522,7.566052404471046
tt30023793,nm1060873,9.098411476196626
tt30023793,nm4534149,9.098411476196626
tt30023796,nm0299910,7.0996823558010975
tt30024043,nm0947447,6.200254370756621
tt30024193,nm8947141,8.099047154265882
tt30024260,nm2678105,6.400127521063196
tt30024645,nm4389906,7.999110340845573
tt30025930,nm2973669,7.899174003959308
tt30027479,nm0993941,7.999110340845573
tt30027789,nm15492411,7.299555506107671
tt30027789,nm15492410,7.299555506107671
tt30027908,nm7287907,4.801144701280818
tt30027921,nm12284444,5.600635872904985
tt30027921,nm15628274,5.600635872904985
tt30027921,nm15628281,5.600635872904985
tt30028140,nm1375643,4.651239957684398
tt30028158,nm2774033,6.699936531721992
tt30028202,nm8823690,5.500699536018719
tt30028209,nm2793738,5.250858455536035
tt30028231,nm11306087,5.900445360097825
tt30028701,nm3394298,4.3014625403154465
tt30028791,nm4721120,6.7998733451423
tt30034760,nm2916579,6.600000194835727
tt30047648,nm8387359,7.832549620523783
tt30048133,nm15494060,9.098411476196626
tt30048599,nm15494233,8.198983014618104
tt30048599,nm15509804,8.198983014618104
tt30048599,nm15509805,8.198983014618104
tt30049615,nm1178900,2.902352394305601
tt30049622,nm15494289,7.899174003959308
tt30050540,nm9085723,6.540038488010776
tt30050756,nm2320363,4.767832271296035
tt30051660,nm12553016,1.0035600873303832
tt30051709,nm0698749,5.80050902321156
tt30051845,nm4728829,8.698665175583475
tt30052262,nm15496031,3.5019708921572366
tt30054221,nm3688590,5.100953711939614
tt30054221,nm2791239,2.9773045874035446
tt30054221,nm3480122,5.100953711939614
tt30056082,nm14466022,7.499428179880202
tt30056147,nm4005028,3.817154989634829
tt30056641,nm10029380,3.1022250680781314
tt30056657,nm1855613,5.650604041348117
tt30056935,nm11731403,7.0996826734904595
tt30057084,nm0717603,6.050349865427223
tt30057119,nm1358652,6.899809682028566
tt30057781,nm2201363,2.9523205627487332
tt30058002,nm10614977,8.798601989003783
tt30058081,nm2567364,7.249587099397517
tt30058998,nm11520107,6.4001274019296845
tt30060427,nm6941429,7.665988900201993
tt30060428,nm8013984,7.287063225729867
tt30060596,nm15605695,7.599364516766467
tt30060761,nm2007949,6.649968363278859
tt30060761,nm3175083,7.699300853652733
tt30060761,nm5084322,7.699300853652733
tt30060943,nm1183062,5.001017375053349
tt30061012,nm0274842,4.401398741049129
tt30061019,nm1608926,7.199618692687363
tt30061035,nm15500969,7.499428179880202
tt30061133,nm1571991,6.9997460189148315
tt30061227,nm7676629,6.600000194835727
tt30061392,nm5153122,5.70057220979125
tt30061472,nm0354451,6.933121635479306
tt30061541,nm0728416,5.80050902321156
tt30061599,nm0024999,7.299555506107671
tt30061610,nm3125360,5.700572368635932
tt30064085,nm3842427,7.799237667073042
tt3006472,nm0369635,5.400763199132454
tt30067879,nm15502152,7.899174003959308
tt30068606,nm1543888,6.699936531721992
tt30068793,nm8829402,7.599364516766467
tt30068793,nm9589182,7.649332685209599
tt30070222,nm2329727,4.010738174657723
tt30070875,nm15503072,7.199618692687363
tt30070990,nm15503109,7.499428179880202
tt30071002,nm10159444,7.599364516766467
tt30071002,nm4004139,7.599364516766467
tt30073158,nm3903084,5.400763199132454
tt30079718,nm15503353,1.0035600873303832
tt30088296,nm4317753,6.7998733451423
tt30088312,nm1409116,4.376414673846636
tt30088449,nm2306426,6.100318033870356
tt30088924,nm0655043,5.92542932518588
tt30089360,nm1183831,7.574380551678413
tt30089457,nm4858103,7.399491842993937
tt30089472,nm0168002,3.901716716236342
tt30090195,nm0529717,4.734520317845293
tt30094174,nm15505101,6.9997460189148315
tt30095632,nm2037547,7.199618692687363
tt30096240,nm4657969,5.600636031749667
tt30096544,nm13834628,8.898537849356007
tt30102179,nm15506411,4.4013988772017125
tt30102962,nm2287444,7.249587099397517
tt30103412,nm4681362,6.15028644058051
tt30106274,nm1086487,7.199618692687363
tt30106281,nm2201450,5.117609768087325
tt30106337,nm1339304,6.500063857949461
tt30106363,nm10724651,3.452002723714104
tt30107378,nm1160484,7.599364516766467
tt30107921,nm11734469,5.3674508485700105
tt30108337,nm15507136,5.500699536018719
tt30110854,nm0156828,7.324539590329238
tt30110906,nm6238641,7.499428179880202
tt30110906,nm12706068,7.499428179880202
tt30113513,nm9712013,6.949777850471699
tt30114790,nm15508010,6.400127521063196
tt30114790,nm13442302,6.400127521063196
tt30117230,nm1893182,7.999110340845573
tt30119951,nm12907592,9.498156823741684
tt30123106,nm10803649,6.400127521063196
tt30128378,nm2324637,6.400127521063196
tt30128431,nm5321931,5.80050902321156
tt30128431,nm4158014,5.80050902321156
tt30128491,nm15479456,7.299555506107671
tt30128532,nm3249491,6.949777612204677
tt30128548,nm4299285,7.799237667073042
tt30128587,nm12724243,6.00038169698409
tt30128587,nm15073063,5.500699536018719
tt30129207,nm6521665,7.199618692687363
tt30129383,nm4092626,6.500063857949461
tt30129599,nm7146520,3.801780141083055
tt30129599,nm3111697,3.801780141083055
tt30130427,nm2510098,5.300826862246189
tt30131518,nm14825615,8.248951421328258
tt30131650,nm10659431,8.198983014618104
tt30131877,nm8968237,7.324539352062216
tt30131883,nm1803829,4.701208030820722
tt30133792,nm7465315,4.5013352140879785
tt30133792,nm5835988,4.5013352140879785
tt30133792,nm4210310,4.5013352140879785
tt30134469,nm6978178,6.9997460189148315
tt30134880,nm1632989,7.499428179880202
tt30135010,nm1743378,6.699936531721992
tt30135067,nm8289003,6.400127521063196
tt30135132,nm2699782,3.9350288285317636
tt30135174,nm3295740,6.600000194835727
tt30135193,nm15514221,6.899809682028566
tt30135857,nm11583782,4.767832350718375
tt30136715,nm2697779,7.799237428806021
tt30136827,nm2241526,3.002288731191866
tt30137006,nm0400071,6.200254370756621
tt30138224,nm9719525,8.099047154265882
tt30138238,nm15516221,6.00038169698409
tt30138238,nm15516220,6.00038169698409
tt30138258,nm15516239,7.499428179880202
tt30138362,nm9587578,9.198347336548846
tt30138535,nm8412331,5.600635872904985
tt30138825,nm7278394,6.400127521063196
tt30139003,nm1200537,6.150286202313488
tt30139449,nm15516800,8.998474662776314
tt30140879,nm15516865,6.200254370756621
tt30141676,nm8517860,7.499428179880202
tt30141676,nm8517859,7.499428179880202
tt30142288,nm8842582,7.399491842993937
tt30142531,nm1400436,8.498792501810943
tt30143468,nm5337263,6.4001272827961735
tt30144167,nm6506210,8.798601989003783
tt30144167,nm6506211,8.798601989003783
tt30144381,nm0337773,5.4407377338869605
tt30144749,nm11674605,5.6506042796151394
tt30144831,nm1631239,7.999110340845573
tt30145230,nm8146982,5.100953711939614
tt30145660,nm8581324,5.70057220979125
tt30145740,nm15519373,8.398855688390636
tt30146516,nm15519685,9.398220010321374
tt30146604,nm7691781,5.001017375053349
tt30146664,nm1429445,8.198983014618104
tt30146697,nm12654247,5.300826862246189
tt30146697,nm1940000,6.466751904498721
tt30146752,nm6494201,7.199618692687363
tt30147804,nm1280221,6.466751745654039
tt30148859,nm9686251,4.4013988772017125
tt30149686,nm16486595,6.9997460189148315
tt30149921,nm1738966,4.6345838221143465
tt30150182,nm2987926,8.298919828038413
tt30150306,nm12891265,5.900445360097825
tt30150907,nm5208146,5.914721911576714
tt30150917,nm5208146,5.914721911576714
tt30151455,nm0940155,7.399491842993937
tt30151456,nm10462465,5.750540616501405
tt30151592,nm1246883,4.926065003255139
tt30151694,nm14410759,7.799237428806021
tt30151706,nm15521508,7.699300853652733
tt30177031,nm7051158,7.14965052424423
tt30180830,nm0954655,5.400763199132454
tt30180830,nm0954658,5.400763199132454
tt30180909,nm6084026,5.70057220979125
tt30182192,nm3349491,7.649332685209599
tt30183057,nm5159813,8.798601989003783
tt30183178,nm1922735,7.349523555417293
tt30184788,nm1465024,6.9997460189148315
tt30184959,nm7682877,4.401398718357031
tt30184959,nm5414457,3.5019708921572366
tt30185545,nm5028376,6.7998733451423
tt30185545,nm13246211,6.7998733451423
tt30191943,nm3566724,2.5026065702264955
tt30192483,nm0078704,6.699936690566673
tt30192600,nm0380547,6.150286202313488
tt30192612,nm10588778,6.500063857949461
tt30195433,nm13238178,6.533375970244883
tt30195482,nm2546059,6.600000433102749
tt30207578,nm15527370,4.728463512393514
tt30207801,nm9622369,8.898537849356007
tt30207943,nm8339323,4.5513033825311116
tt30207946,nm1461375,8.06573488312578
tt30208769,nm5572219,5.450731288153246
tt30209484,nm15528669,8.498792501810943
tt30210397,nm3070070,7.299555506107671
tt30210404,nm15529209,7.799237667073042
tt30213663,nm6387980,6.500063857949461
tt30215084,nm0583515,4.101589390008873
tt30216176,nm2098405,5.70057220979125
tt30216193,nm5592581,6.3001911841769305
tt30216383,nm15530465,3.1022250680781314
tt30217143,nm0391679,6.00038169698409
tt30217626,nm13591927,6.466751586809358
tt30217886,nm3327770,6.9997460189148315
tt30217907,nm15531600,6.400127521063196
tt30217907,nm15531601,6.400127521063196
tt30217907,nm15531602,6.400127521063196
tt30217930,nm0080278,7.749269260362888
tt30218432,nm3550484,3.4220217273414155
tt30218475,nm15532022,2.10286074614739
tt30219247,nm14440363,5.950413528540958
tt30219326,nm6167249,4.801144701280818
tt30219389,nm2416278,6.7665610740021975
tt30219443,nm4603719,7.749269260362888
tt30219772,nm4378228,6.899809682028566
tt30219867,nm9795684,8.598729315231253
tt30221138,nm15533333,6.400127521063196
tt30221991,nm8867870,6.9997460189148315
tt30222228,nm1416291,6.500063857949461
tt30222481,nm11759897,8.598729315231253
tt30222532,nm0055385,8.423840368279755
tt30222710,nm8092448,4.512439330942126
tt30222836,nm3881901,7.199618692687363
tt30222855,nm0914396,5.400763199132454
tt30222975,nm2292707,7.332867459558412
tt30223113,nm1802192,7.999110340845573
tt30223155,nm4070644,4.801144463013796
tt30223562,nm0003116,4.672654852979024
tt30223760,nm4457201,4.901080978600328
tt30223760,nm4488919,4.901080978600328
tt30224514,nm5740629,7.299555506107671
tt30224877,nm11011122,7.125472531944019
tt30224966,nm3270176,6.3001911841769305
tt30225238,nm4218778,3.402034555270972
tt30225315,nm12479420,5.80050902321156
tt30225392,nm3643734,5.600635872904985
tt30225448,nm5132510,4.751176294570664
tt30225465,nm15592631,5.300826862246189
tt30225556,nm7096347,6.033693650434831
tt30225680,nm1696919,6.100318033870356
tt30225700,nm0959108,4.684551911135139
tt30225984,nm4620407,7.0996823558010975
tt30226237,nm1758267,7.0996823558010975
tt30226946,nm5131788,4.7345201590006125
tt30226946,nm3331342,4.401398718357031
tt30226959,nm14718069,8.598729315231253
tt30227076,nm10340152,7.499428179880202
tt30227186,nm2251279,5.4407377338869605
tt30227310,nm9339825,6.9997460189148315
tt30227310,nm0238283,6.9997460189148315
tt30227310,nm2414020,6.9997460189148315
tt30227530,nm3976544,2.852383987595446
tt30227635,nm15537177,7.999110340845573
tt30227809,nm15537353,6.500063857949461
tt30229852,nm5289834,6.400127521063196
tt30235816,nm5580948,8.099047154265882
tt30235974,nm2594938,5.725556532279839
tt30236047,nm7470600,5.200890287092902
tt30241843,nm7223169,8.398855847235316
tt30243785,nm15539614,5.600635872904985
tt30244989,nm1210984,4.801144701280818
tt30246925,nm8318100,6.600000433102749
tt30246979,nm2411010,5.986105043390764
tt30247007,nm0867210,6.300190945909908
tt30247317,nm9534641,9.198347336548846
tt30247333,nm6006211,3.2021616432314186
tt30247415,nm15540957,3.1022250680781314
tt30248005,nm2320277,4.3014625403154465
tt30248537,nm8605968,6.699936531721992
tt30248546,nm9850643,7.6993010919197555
tt30248814,nm12021564,6.9997460189148315
tt30250756,nm1760800,5.30082676693938
tt30252366,nm1374706,5.400763199132454
tt30252459,nm2602313,6.766560915157517
tt3025278,nm3944306,8.398855688390636
tt30253036,nm2634746,5.026001578408426
tt30253266,nm0808995,4.701207887860509
tt30253514,nm3504405,7.849205835516175
tt30253785,nm11157356,4.601271550974244
tt30253785,nm11178366,4.20152584602865
tt30253936,nm0271815,6.9997460189148315
tt30254152,nm11551754,6.933121794323988
tt30254340,nm15542876,9.098411476196626
tt30254340,nm15546771,9.098411476196626
tt30254340,nm8567206,7.566052722160408
tt30254708,nm0132884,4.601271789241266
tt30255070,nm15767338,3.901716716236342
tt30255073,nm3738434,8.198983014618104
tt30255287,nm6223795,6.849841275318412
tt30255375,nm1101187,6.63331262482051
tt30258298,nm2277169,4.3714178570023225
tt30258769,nm5472963,3.601907323096274
tt30259077,nm15544633,8.798601989003783
tt30259402,nm13016482,8.272620541208319
tt30259532,nm1402872,7.2745713027525944
tt30259532,nm0608999,6.649968601545881
tt30259697,nm3460526,7.999110340845573
tt30259844,nm10268588,7.499428179880202
tt30260010,nm15546261,9.198347336548846
tt30260415,nm8136875,5.001017375053349
tt30261798,nm4524663,5.586359389502388
tt30264784,nm2329795,6.974761934693265
tt30266469,nm4770957,5.500699536018719
tt30266578,nm10975850,5.900445360097825
tt30266578,nm9197199,5.900445360097825
tt30267062,nm1622543,4.42995198015949
tt30267299,nm5355587,4.751176294570664
tt30267303,nm5074711,6.9997460189148315
tt30267414,nm3424386,5.600635872904985
tt30267415,nm2289741,2.3527019457635863
tt30267634,nm4488897,7.499428179880202
tt30267634,nm2802873,6.824857310230357
tt30267980,nm2081741,6.949777612204677
tt30268313,nm14138827,3.402034555270972
tt30270619,nm2226617,7.0996823558010975
tt30272784,nm8607600,6.9997460189148315
tt30274400,nm8654381,8.465480389515522
tt30274403,nm15807289,5.70057220979125
tt30274570,nm3313186,8.64869676887332
tt30275687,nm15552693,6.500063857949461
tt30276073,nm4873176,8.099047154265882
tt30277291,nm0672545,5.900445360097825
tt30277411,nm0487210,5.850476953387671
tt30278506,nm15553469,9.698029497514217
tt30279496,nm3648997,5.300826862246189
tt30279496,nm11884772,5.80050902321156
tt30280711,nm6263533,6.450095689506329
tt30280883,nm5715937,6.3001911841769305
tt30281423,nm2723725,2.7024794822660483
tt30281811,nm11848153,5.001017375053349
tt30286162,nm9444186,8.348887758214524
tt30286333,nm5491427,8.332231781489154
tt30286357,nm10542772,5.80050902321156
tt30286414,nm1075593,7.999110340845573
tt30287778,nm0753423,6.533376129089564
tt30290293,nm14554650,5.575651788683419
tt30290293,nm3305992,5.001017375053349
tt30290460,nm3783212,5.875461156742747
tt30290719,nm7253243,6.500063857949461
tt30290848,nm4362625,3.7018438041967894
tt30290914,nm3695539,7.299555506107671
tt30290914,nm4401174,4.501335293510318
tt30290914,nm12289616,7.799237667073042
tt30290947,nm15555218,6.9997460189148315
tt30291321,nm9245711,7.799237667073042
tt30291556,nm1292099,4.901081038167083
tt30291663,nm2717803,8.248951421328258
tt30291878,nm15556076,2.6025429071127606
tt30291991,nm3554689,6.500063857949461
tt30292148,nm8904728,7.0996823558010975
tt30292181,nm5047331,5.500699536018719
tt30292289,nm2582295,7.699300853652733
tt30292289,nm1931107,7.699300853652733
tt30292390,nm5528406,5.500699536018719
tt30292489,nm13786670,6.600000194835727
tt30292545,nm3961192,8.598729315231253
tt30292761,nm8160826,5.001017375053349
tt30292792,nm15556886,6.250222777466775
tt30292792,nm4763599,5.150921880382747
tt30293065,nm15554903,8.998474662776314
tt30293065,nm15557103,8.998474662776314
tt30294276,nm4694008,5.66726025634051
tt30294282,nm2252386,7.0996823558010975
tt30294282,nm13731165,7.0996823558010975
tt30294839,nm3261766,5.600635872904985
tt30295131,nm6917065,9.598093637161995
tt30295755,nm15557695,8.998474662776314
tt30295755,nm10247779,8.998474662776314
tt30296373,nm1964427,7.799237667073042
tt30297273,nm3008388,5.300826661600276
tt30304367,nm9829530,8.198983014618104
tt30304591,nm4933293,6.699936531721992
tt30304739,nm0463156,5.900445360097825
tt30304739,nm7420506,5.900445360097825
tt30304841,nm3615504,8.698665175583475
tt30306038,nm3277736,8.398855688390636
tt30306038,nm3192225,8.398855688390636
tt30308333,nm3309810,5.950413528540958
tt30308372,nm8976970,5.100953711939614
tt30308414,nm1168135,6.649968601545881
tt30308434,nm6319750,7.6993010919197555
tt30308653,nm13614679,8.698665175583475
tt30308783,nm0885188,7.999110499690254
tt30308957,nm0511404,5.20089004882588
tt30309698,nm1007739,6.00038169698409
tt30309913,nm12675112,7.899174003959308
tt30309913,nm1145920,8.149014846174971
tt30310060,nm7668290,8.998474662776314
tt30310485,nm8663852,8.332231622644471
tt30310802,nm15559788,7.299555506107671
tt30315896,nm7449812,6.383471385493144
tt3031654,nm0868153,8.198983014618104
tt30316912,nm7449812,6.383471385493144
tt30317001,nm2852166,6.43343958041039
tt30317033,nm4993771,6.699936531721992
tt30317103,nm7449812,6.383471385493144
tt30317151,nm2171473,6.200254370756621
tt30317302,nm1596623,6.699936769989014
tt30318107,nm10861484,6.400127521063196
tt30318139,nm15561180,5.70057220979125
tt30318492,nm1425585,7.865861812241546
tt30318492,nm5181252,7.865861812241546
tt30319503,nm7648876,7.349523674550804
tt30319516,nm8435156,6.600000194835727
