director_id,director_experience,director_quality,director_total_votes
nm6313742,1,5.5,12
nm0598706,1,6.400000095367432,49
nm9076919,1,7.099999904632568,121
nm0106068,1,6.599999904632568,35
nm9660339,1,5.800000190734863,14
nm4138474,1,5.0,4801
nm0494355,1,5.900000095367432,882
nm1492984,1,6.900000095367432,3413
nm5991148,2,7.049999952316284,1951
nm0689185,1,4.0,36
nm0070305,2,8.5,2133
nm5412778,1,4.900000095367432,17
nm6674400,2,7.700000047683716,90
nm5238091,1,6.0,361
nm0623163,1,6.599999904632568,32
nm2697446,1,5.900000095367432,18
nm0074844,2,7.450000047683716,738
nm4487413,1,7.199999809265137,14
nm5448454,1,7.199999809265137,14
nm12249922,1,6.800000190734863,19
nm2433427,2,4.400000095367432,5130
nm1588599,2,4.450000047683716,453
nm2983055,1,4.699999809265137,446
nm4706472,1,3.700000047683716,525
nm0230695,1,6.599999904632568,14
nm12264284,1,6.900000095367432,22
nm2155679,1,6.5,2459
nm3367590,1,8.5,12
nm1182611,3,4.000000079472859,1172
nm8279724,1,5.599999904632568,7
nm0614336,1,4.900000095367432,332
nm10271629,1,7.800000190734863,15
nm2005921,1,7.199999809265137,428
nm0739168,1,5.900000095367432,40
nm5548681,1,4.599999904632568,100
nm1950663,1,7.300000190734863,50
nm3368964,1,6.5,15
nm12285537,1,9.0,22
nm6835501,1,7.099999904632568,56
nm5765086,1,8.0,5
nm12288966,1,8.5,8
nm1754432,3,5.433333237965901,32177
nm8399127,1,9.399999618530273,7
nm12291709,1,6.199999809265137,10
nm0864878,1,6.5,12899
nm10242208,1,3.299999952316284,48
nm10667305,1,7.599999904632568,44
nm12299076,1,7.400000095367432,9
nm1303995,1,5.800000190734863,88
nm7559904,1,4.800000190734863,24
nm6217124,1,5.699999809265137,467
nm4763588,1,7.599999904632568,14
nm1371010,1,4.300000190734863,1761
nm11823961,1,8.0,1198
nm8904180,3,6.5,3168
nm5998796,1,8.100000381469727,210
nm0540148,1,6.800000190734863,5694
nm0872331,1,6.800000190734863,56
nm3642055,1,6.800000190734863,549
nm3698251,1,7.0,314
nm7327604,1,4.199999809265137,415
nm12780382,1,5.599999904632568,262
nm2081247,1,6.300000190734863,519
nm9007546,2,5.5,123
nm9348966,1,7.599999904632568,109
nm2262547,1,7.400000095367432,62241
nm0776931,3,5.699999968210856,1760
nm4763959,2,6.799999952316284,259
nm9487452,1,7.900000095367432,44
nm6091245,1,6.400000095367432,22
nm12764844,2,8.650000095367432,21
nm1978723,1,6.5,7
nm12345514,1,9.199999809265137,6
nm1713693,1,5.599999904632568,22
nm4971865,1,7.0,65
nm12357656,1,8.800000190734863,10
nm10797229,1,6.300000190734863,192
nm12360846,1,7.699999809265137,8
nm0088912,1,6.599999904632568,201
nm0096332,3,4.699999968210856,11475
nm10299532,1,7.699999809265137,47
nm2054532,1,7.5,524
nm3751194,3,4.9666666984558105,1621
nm12375912,1,6.599999904632568,13
nm14596258,1,8.600000381469727,44
nm1782949,1,5.800000190734863,92
nm11172783,1,7.300000190734863,8
nm12380576,1,8.300000190734863,26
nm1987942,1,5.800000190734863,113
nm9148013,1,3.9000000953674316,98
nm1380471,3,6.5333333015441895,54
nm7076056,1,6.199999809265137,238
nm4099581,1,7.199999809265137,20
nm4032351,1,7.599999904632568,43
nm12388125,1,8.100000381469727,16
nm0819965,1,7.099999904632568,17
nm0726827,1,6.400000095367432,37
nm9444711,2,7.25,17
nm2636350,1,7.099999904632568,602
nm2630915,1,6.199999809265137,23
nm7800527,1,6.0,238
nm4542509,1,5.300000190734863,99
nm7914755,1,6.099999904632568,85
nm1477692,2,6.349999904632568,2696
nm2728695,1,6.099999904632568,39
nm9002952,1,6.599999904632568,2371
nm7872193,2,6.349999904632568,2565
nm12414040,1,8.100000381469727,31
nm3236749,2,5.399999976158142,211
nm9134220,1,5.5,358
nm4582863,3,5.400000095367432,1372
nm12430173,1,5.599999904632568,300
nm4846374,1,7.0,28
nm10625383,3,4.599999984105428,5139
nm4237592,1,7.199999809265137,13
nm4558775,1,4.900000095367432,776
nm2554641,1,8.199999809265137,99
nm17203125,1,8.600000381469727,442
nm3985475,1,3.799999952316284,88
nm3942648,2,7.049999952316284,568
nm12442930,1,6.0,184
nm3373586,1,4.800000190734863,34
nm8005672,2,6.549999952316284,702
nm4363329,1,4.5,34
nm2835605,1,6.5,16
nm5034116,1,7.699999809265137,15
nm1625346,1,6.400000095367432,186
nm1496535,1,7.900000095367432,18
nm10116055,1,5.0,45
nm4393870,1,7.199999809265137,340
nm4464950,1,5.599999904632568,109
nm11209358,1,6.400000095367432,7
nm0399661,1,6.199999809265137,27
nm12471481,1,7.900000095367432,31
nm5900031,1,8.800000190734863,157
nm1264481,1,7.599999904632568,9878
nm12474302,1,5.5,6
nm10265173,2,7.5,70
nm12476686,1,8.5,21
nm1952394,1,8.399999618530273,219
nm5396043,1,7.300000190734863,312
nm3210307,1,4.900000095367432,64
nm5726711,3,6.0,737
nm6535142,1,8.0,100
nm12487064,1,4.0,25
nm0503325,1,4.400000095367432,294
nm2320169,1,4.0,55
nm9671684,1,7.300000190734863,1373
nm4468821,1,7.599999904632568,277
nm6149734,3,6.6333333651224775,2689
nm0994402,1,6.300000190734863,84
nm4591248,1,8.0,143
nm2339032,1,5.099999904632568,105
nm8820796,4,6.649999976158142,70
nm9625386,1,6.400000095367432,37
nm7011955,1,9.0,13
nm1277226,1,6.900000095367432,6975
nm4459525,1,6.699999809265137,520
nm1183622,1,6.300000190734863,207
nm12531150,1,9.5,93
nm4018050,1,7.099999904632568,13
nm4932190,1,5.5,6
nm2531678,2,8.199999809265137,125
nm11184519,1,6.5,71
nm7680147,1,8.100000381469727,128
nm3736322,1,9.300000190734863,17
nm2177821,1,8.600000381469727,13
nm0282720,1,6.800000190734863,6
nm6556241,1,8.399999618530273,12
nm9807887,3,6.0333333015441895,1238
nm11099983,4,7.325000047683716,85
nm0563339,1,5.5,95
nm0897095,1,5.800000190734863,104
nm0412362,1,8.699999809265137,22
nm8093993,2,8.700000286102295,1693
nm2048825,1,7.099999904632568,23
nm1135838,2,7.299999952316284,328
nm0290725,2,8.000000238418579,36
nm2826557,1,8.0,7
nm12562273,1,6.599999904632568,40
nm0108497,1,5.599999904632568,147
nm8987669,1,3.200000047683716,201
nm0817447,2,5.8999998569488525,20157
nm0992718,1,8.300000190734863,25
nm1287877,1,6.800000190734863,1892
nm9668303,1,9.0,9
nm0726870,2,7.25,584
nm8178915,1,5.599999904632568,7
nm0246737,1,7.0,5
nm3919340,1,4.699999809265137,61
nm0739287,1,5.5,12
nm0756321,2,5.700000047683716,194
nm12603103,1,8.899999618530273,66
nm4096321,1,6.300000190734863,739
nm0496980,2,7.0,57
nm2617643,1,5.199999809265137,996
nm10874096,1,5.300000190734863,34
nm12614851,1,5.199999809265137,7
nm12618002,1,7.599999904632568,26
nm4709582,1,5.900000095367432,18
nm4777349,1,6.5,16
nm12628500,1,4.699999809265137,174
nm5253306,1,4.599999904632568,28
nm12630560,1,3.200000047683716,7
nm12631247,1,6.900000095367432,1454
nm0464115,1,6.800000190734863,436
nm2991505,1,8.0,468
nm12633011,2,5.75,3422
nm1078050,1,7.599999904632568,947
nm6111851,1,4.900000095367432,414
nm6696951,1,5.0,42
nm5445709,1,5.0,995
nm2825371,1,5.0,1047
nm8372979,2,3.100000023841858,17
nm3025423,1,8.399999618530273,30
nm4172720,1,5.199999809265137,29
nm0631315,1,6.5,218
nm0957772,1,4.5,12335
nm11372089,1,5.900000095367432,23
nm2040537,1,5.699999809265137,33311
nm6113243,1,8.699999809265137,18
nm4818968,4,4.224999964237213,387
nm1561191,1,6.099999904632568,167
nm12663752,1,9.0,22
nm6978092,1,7.900000095367432,52
nm7412911,1,7.699999809265137,121
nm4638450,3,6.233333269755046,929
nm7480067,2,7.3500001430511475,38
nm12666730,1,6.199999809265137,19
nm12666731,1,6.199999809265137,19
nm8446489,2,4.799999952316284,225
nm0100522,6,7.566666603088379,12308
nm8133240,1,6.199999809265137,625
nm0868219,2,7.299999952316284,295315
nm10446532,2,4.400000095367432,64
nm3614132,2,6.400000095367432,517
nm3137501,2,7.099999904632568,159
nm2881144,2,6.949999809265137,81
nm9381904,1,6.199999809265137,141
nm3840613,1,5.900000095367432,39
nm3264525,1,7.099999904632568,37
nm0750275,1,6.199999809265137,1763
nm3318452,1,6.199999809265137,152
nm1340152,3,7.0333333015441895,488
nm6759641,1,3.5,173
nm2575658,6,5.483333269755046,222
nm15391045,1,8.899999618530273,44
nm3682407,1,6.300000190734863,1244
nm12665407,1,7.599999904632568,7
nm3190536,2,7.549999952316284,28
nm1402741,1,6.099999904632568,4946
nm1181219,2,5.8999998569488525,16
nm9955577,2,6.599999904632568,20
nm2748712,1,4.099999904632568,178
nm2644101,1,8.300000190734863,26
nm3609156,1,8.199999809265137,12
nm0116254,1,6.599999904632568,1642
nm1996226,1,7.699999809265137,24
nm4450123,1,7.0,14
nm12575761,1,8.5,29
nm3130003,1,5.400000095367432,122
nm7343525,1,8.899999618530273,91
nm4104486,1,4.300000190734863,422
nm3221483,3,5.666666666666667,512
nm6073867,1,4.0,25
nm4167059,1,4.400000095367432,42
nm0527894,1,7.900000095367432,12
nm6749164,3,6.5333333015441895,590
nm6238270,2,6.400000095367432,904
nm4963108,1,6.5,28
nm1141164,1,6.0,54
nm1670246,3,5.733333269755046,1292
nm6083966,2,8.349999904632568,34
nm2395997,1,5.400000095367432,123
nm12782686,1,4.0,122
nm0069582,2,7.550000190734863,148
nm5155169,1,6.0,61
nm12787485,3,5.733333428700765,798
nm2909679,1,4.5,516
nm0625491,4,4.825000107288361,77
nm12803256,2,5.049999952316284,333
nm6164563,1,7.0,27
nm12807725,1,8.199999809265137,20
nm6148858,1,6.0,12
nm10326355,1,6.199999809265137,16
nm2019852,2,5.5,334
nm12813624,1,7.199999809265137,768
nm5028410,6,6.100000063578288,1418
nm3757586,2,7.650000095367432,27
nm6184848,1,8.199999809265137,20
nm0055340,2,6.6000001430511475,69
nm12834161,1,7.5,12
nm12528427,4,3.9249998927116394,838
nm12835651,1,8.100000381469727,12
nm1548433,2,6.099999904632568,82
nm10594635,3,5.066666603088379,91
nm7957324,3,8.566666920979818,232
nm5594559,1,7.199999809265137,177
nm1470362,1,6.400000095367432,45
nm12849660,1,8.399999618530273,158
nm1348569,2,6.75,195
nm2700235,1,4.699999809265137,719
nm7479631,1,8.5,37
nm6372705,1,4.300000190734863,139
nm6731614,1,8.399999618530273,15
nm11336409,1,7.699999809265137,12
nm12870264,1,5.800000190734863,128
nm12870831,2,9.400000095367432,68
nm1703877,2,5.5,691
nm12876515,1,7.199999809265137,387
nm2850285,1,5.5,997
nm12878536,1,1.0,18
nm0994446,1,6.699999809265137,20
nm0542023,4,5.800000071525574,6517
nm0542029,4,5.800000071525574,6517
nm12881623,1,6.400000095367432,14
nm1070145,1,8.0,38
nm0520031,1,6.699999809265137,7
nm2398538,2,4.75,3534
nm8527434,1,6.699999809265137,34
nm6434631,2,7.450000047683716,417
nm12900201,1,5.400000095367432,14
nm10799251,1,2.5999999046325684,13
nm2645985,2,5.599999904632568,128
nm3594544,2,7.650000095367432,104
nm4437706,1,8.300000190734863,12
nm0043259,1,5.099999904632568,30
nm12911597,1,7.099999904632568,1248
nm6116204,3,9.0,300
nm13759389,1,7.699999809265137,3252
nm3506527,1,7.400000095367432,79
nm12932136,1,9.100000381469727,401
nm4492031,1,6.5,7922
nm6292772,2,6.949999809265137,571
nm4579871,1,5.800000190734863,241
nm1196755,1,6.800000190734863,15569
nm11877672,1,6.400000095367432,64
nm11778211,2,6.6499998569488525,2117
nm1965972,1,5.800000190734863,228
nm7595956,1,7.900000095367432,285
nm7865907,1,4.199999809265137,10
nm9310918,1,8.800000190734863,58
nm11770054,1,8.0,8
nm4712632,1,7.599999904632568,10
nm6489795,2,5.849999904632568,3472
nm0770066,1,5.800000190734863,116
nm12933728,1,7.300000190734863,30
nm6559005,1,7.300000190734863,30
nm4131374,1,7.800000190734863,15
nm6033324,1,7.800000190734863,389
nm8758587,1,7.199999809265137,7
nm0889713,1,7.099999904632568,26
nm9702280,1,5.300000190734863,1667
nm6475689,2,6.599999904632568,320937
nm2461982,1,6.900000095367432,136
nm9840190,1,7.599999904632568,18
nm7269827,1,4.599999904632568,205
nm2865016,2,6.900000095367432,99
nm0409459,2,6.6499998569488525,95
nm6169193,2,7.549999952316284,31
nm2770124,1,8.600000381469727,527
nm10695817,1,7.5,20
nm6088326,1,5.0,134
nm7172168,1,6.199999809265137,4919
nm1410629,2,6.799999952316284,49
nm7158029,3,7.233333269755046,6714
nm0084585,1,7.900000095367432,13
nm4277214,1,7.599999904632568,22
nm3519613,2,7.6000001430511475,400
nm11021306,1,5.900000095367432,472
nm13049108,1,6.599999904632568,22
nm4055784,1,8.399999618530273,10
nm12998605,1,7.0,854
nm12998621,1,6.300000190734863,6
nm3309755,2,7.400000095367432,107
nm8293167,2,6.8999998569488525,3736
nm2468772,1,7.400000095367432,348
nm1360983,1,6.900000095367432,34
nm0916510,1,7.5,18
nm6935707,1,6.599999904632568,42
nm9910339,1,5.599999904632568,12
nm4750885,1,6.400000095367432,24
nm7983414,1,7.599999904632568,12
nm11355501,1,7.599999904632568,12
nm7435289,1,7.900000095367432,12
nm11291615,1,3.0999999046325684,194
nm5240331,1,6.099999904632568,10
nm12423086,2,5.150000095367432,974
nm5225240,1,6.800000190734863,6
nm0610459,1,6.0,292
nm3752435,1,6.300000190734863,221
nm1197096,1,4.800000190734863,81
nm13023956,1,6.400000095367432,9
nm9048484,2,7.750000238418579,119
nm1044696,1,5.300000190734863,271
nm13032479,1,8.0,17
nm5887755,1,7.300000190734863,22
nm9195389,1,5.099999904632568,14
nm5804592,1,8.800000190734863,7
nm5422880,1,5.599999904632568,684
nm0945369,1,5.800000190734863,520
nm4207982,3,6.399999936421712,2555
nm6755788,1,6.099999904632568,51
nm1824290,2,5.6000001430511475,684
nm2336970,1,7.099999904632568,22
nm1964139,2,6.849999904632568,63
nm2807332,1,6.5,352
nm13058668,1,9.199999809265137,7
nm13061054,1,6.5,2317
nm3438335,1,6.300000190734863,320
nm13068124,1,6.300000190734863,17
nm3305951,1,8.199999809265137,13
nm2910657,1,7.599999904632568,23
nm13076586,1,7.699999809265137,22
nm13082312,1,9.100000381469727,14
nm4792512,2,7.400000095367432,231
nm0876059,1,8.100000381469727,10
nm2327713,2,6.799999952316284,1974
nm0113105,1,5.0,66
nm1352239,1,3.299999952316284,68
nm13091357,1,7.099999904632568,1144
nm5479101,2,5.25,116
nm2339266,2,4.849999904632568,570
nm13094758,1,8.399999618530273,13
nm1106917,2,6.949999809265137,29
nm5307374,1,3.9000000953674316,222
nm13100479,1,7.800000190734863,1113
nm5693533,1,7.599999904632568,5
nm2588606,2,6.449999809265137,17160
nm13112463,1,4.800000190734863,316
nm1157394,1,4.099999904632568,178
nm12955009,4,5.4750001430511475,109
nm4039764,1,7.5,69
nm6642955,1,5.0,172
nm9600392,2,6.900000095367432,342
nm10487518,1,5.599999904632568,233
nm4571354,1,2.5,134
nm5006097,2,6.3500001430511475,715
nm9547983,1,5.400000095367432,8
nm4243448,1,5.099999904632568,193
nm0548474,2,3.25,143
nm13138817,2,4.900000095367432,59
nm6947036,1,5.699999809265137,48
nm8931770,1,7.199999809265137,100
nm0849465,2,6.049999952316284,24700
nm3815420,1,4.900000095367432,131
nm13147549,1,8.399999618530273,2428
nm3343899,1,5.599999904632568,28
nm14641609,1,6.400000095367432,11
nm10948768,1,5.400000095367432,8
nm2404558,1,6.199999809265137,347
nm1068630,2,8.099999904632568,80
nm7987086,2,6.049999952316284,62
nm1556075,1,5.599999904632568,42
nm0086301,1,6.099999904632568,593
nm2566193,1,7.099999904632568,483
nm6921821,2,7.900000095367432,118
nm3491867,1,5.599999904632568,21
nm1787707,1,9.899999618530273,8
nm13203942,1,6.099999904632568,48
nm9569318,1,7.699999809265137,50
nm4393670,1,3.4000000953674316,114
nm5469555,1,6.900000095367432,10
nm5140080,4,4.774999916553497,2411
nm1221062,2,5.25,416
nm13215255,1,8.5,7
nm6776198,1,7.300000190734863,77
nm6973406,1,6.300000190734863,11
nm0313295,1,5.900000095367432,2668
nm2533322,1,4.900000095367432,12766
nm8998054,1,5.0,45
nm9036534,1,7.699999809265137,94
nm13077323,1,8.0,12
nm13228407,1,8.100000381469727,11
nm0900187,1,6.199999809265137,76
nm8625026,1,7.5,27
nm10306071,20,8.309999918937683,180
nm3848783,1,4.599999904632568,1256
nm3190431,1,7.599999904632568,93
nm13236369,1,6.300000190734863,194
nm7056600,1,6.199999809265137,124
nm1629903,1,4.0,10
nm1755171,2,5.549999952316284,261
nm1932747,1,6.199999809265137,16
nm4100006,1,4.599999904632568,9
nm9073819,1,7.0,748
nm8023601,1,7.099999904632568,37
nm2815252,1,6.099999904632568,1045
nm13249330,1,5.599999904632568,1213
nm13253609,1,8.5,12
nm2763109,1,5.900000095367432,32
nm12406093,1,7.900000095367432,40
nm13256732,1,7.599999904632568,11
nm5460043,1,8.100000381469727,15
nm6418005,2,7.700000047683716,63
nm3331342,3,4.399999936421712,649
nm13266643,1,9.699999809265137,7
nm7309234,1,7.5,9
nm1171596,1,6.199999809265137,103
nm13282190,2,6.5,38
nm13288297,1,6.0,23
nm2871995,1,8.300000190734863,36
nm2129302,1,6.599999904632568,8
nm4704106,1,6.900000095367432,60
nm0533558,1,9.399999618530273,26
nm13294639,1,4.099999904632568,598
nm5230749,1,5.300000190734863,72
nm11252110,1,7.400000095367432,34
nm13301598,1,7.0,25
nm4533826,1,7.5,407
nm13303553,1,4.599999904632568,6
nm11508822,1,7.699999809265137,15
nm13313329,1,9.800000190734863,9
nm3365624,1,7.0,2085
nm3111750,1,6.699999809265137,27
nm7655130,1,7.400000095367432,107
nm10412387,1,6.199999809265137,143
nm4773835,1,6.400000095367432,132
nm1553504,1,6.699999809265137,112
nm1413218,1,4.300000190734863,8445
nm13322382,1,7.199999809265137,6
nm10354427,1,8.300000190734863,64
nm1449136,1,6.400000095367432,3464
nm6779561,1,4.699999809265137,72
nm13327729,1,8.100000381469727,14
nm13382542,1,6.400000095367432,123
nm9918547,1,6.800000190734863,330
nm9283012,1,5.400000095367432,6
nm4090207,3,7.6333333651224775,989
nm2196468,2,4.949999809265137,16857
nm9409595,1,6.199999809265137,15
nm3796645,1,6.300000190734863,890
nm2172505,1,5.699999809265137,100
nm5327250,1,6.699999809265137,18
nm3889122,1,4.900000095367432,392
nm5000202,1,4.400000095367432,7
nm10410507,2,8.5,195
nm7302773,1,3.5999999046325684,72
nm0480047,1,8.5,7
nm13352079,1,9.600000381469727,19
nm10212554,1,6.699999809265137,30
nm8031560,1,7.0,149
nm4588610,1,3.700000047683716,465
nm1860477,1,8.800000190734863,8
nm0504945,1,3.5999999046325684,24
nm1454034,1,6.699999809265137,259
nm5543627,1,7.5,14
nm4771717,1,7.599999904632568,36
nm1672969,1,5.800000190734863,299
nm5779249,1,6.400000095367432,10
nm13370463,1,8.5,51
nm0536193,3,7.766666889190674,47
nm3112010,1,6.400000095367432,24
nm9717486,1,4.900000095367432,42
nm13114513,1,6.900000095367432,15
nm0192090,2,5.549999952316284,20013
nm0619579,1,7.099999904632568,13
nm7363031,1,7.5,646
nm1892876,1,7.699999809265137,82
nm15657004,1,6.599999904632568,1203
nm4732529,1,7.699999809265137,12
nm5916429,2,5.849999904632568,125
nm3592093,1,6.199999809265137,86
nm4688751,1,8.600000381469727,39
nm2454196,1,5.099999904632568,31
nm2757578,1,4.0,346
nm0449085,1,5.0,108
nm1756033,1,8.5,12
nm7627742,1,7.900000095367432,226
nm10492021,2,6.549999952316284,40
nm13315324,1,8.0,8
nm5218206,1,8.699999809265137,9
nm13436426,1,7.5,13
nm6576097,1,6.300000190734863,585
nm9793216,1,3.299999952316284,445
nm7214308,1,7.900000095367432,64
nm0001401,1,7.5,110
nm9896612,1,6.5,1543
nm1429436,1,4.300000190734863,117
nm13461454,2,7.5,20
nm4747340,2,6.200000047683716,67
nm0207775,1,5.5,2244
nm1793974,1,8.100000381469727,102
nm12112431,1,6.800000190734863,83
nm0727599,1,7.5,15
nm0131966,2,4.950000047683716,258
nm3560241,1,8.5,19
nm13487983,1,5.0,46
nm13488586,1,5.300000190734863,8
nm12759068,1,8.399999618530273,7
nm2477105,1,7.599999904632568,980
nm0006960,1,6.599999904632568,40524
nm0278705,1,6.800000190734863,19
nm3277592,2,6.3999998569488525,38
nm9828136,3,3.866666793823242,36
nm12472446,1,4.199999809265137,186
nm6550054,1,5.599999904632568,18
nm3125271,1,6.400000095367432,1431
nm0868404,2,6.099999904632568,179
nm3832518,1,8.600000381469727,7
nm1435438,1,6.699999809265137,24074
nm13702705,1,8.100000381469727,7
nm7177778,1,6.800000190734863,6
nm9556253,1,8.699999809265137,17
nm13507804,1,8.0,6
nm2002997,1,6.699999809265137,28
nm6340892,1,9.600000381469727,23
nm6445462,1,5.400000095367432,62
nm0945424,1,6.400000095367432,4045
nm7879756,2,7.349999904632568,84
nm0051206,1,7.199999809265137,36
nm0805690,1,7.400000095367432,125
nm13368627,1,3.200000047683716,87
nm13534185,2,3.3999998569488525,203
nm10752448,1,6.900000095367432,33
nm8898053,1,4.699999809265137,255
nm0085938,1,7.599999904632568,77
nm1888425,1,7.800000190734863,82
nm10369703,1,4.099999904632568,11
nm2650458,1,6.0,11
nm1420859,1,8.100000381469727,53
nm0001348,3,7.300000031789144,6542
nm0638033,1,8.100000381469727,17
nm4084654,1,6.800000190734863,218
nm3246304,1,8.5,8
nm4152539,1,7.0,286
nm1026187,1,7.5,27
nm13561440,1,8.399999618530273,17
nm1125741,2,7.6000001430511475,69
nm2323012,1,6.400000095367432,17
nm2091509,2,6.3500001430511475,123
nm5964766,1,8.899999618530273,10
nm11966725,1,7.0,11
nm5927288,2,6.75,38
nm0743555,1,4.800000190734863,4597
nm13567805,1,8.399999618530273,1063
nm1960122,1,4.300000190734863,1692
nm0356960,2,5.5,35
nm2869610,1,4.900000095367432,118
nm12217920,1,7.800000190734863,7
nm2286654,1,7.300000190734863,7
nm0578128,1,9.0,10
nm6210680,1,4.5,87
nm8857559,1,7.300000190734863,2136
nm1954111,2,7.6499998569488525,35
nm13596096,1,7.900000095367432,62
nm0350099,1,7.199999809265137,601
nm13597314,1,6.0,22
nm1250938,2,9.050000190734863,15
nm13600551,1,6.5,257
nm11861723,1,4.699999809265137,107
nm3905372,1,6.5,960
nm3831674,2,6.150000095367432,22
nm3221595,1,5.5,316
