actor_name,facebook_likes,actor_id
Herbert Grönemeyer,18.0,nm0344963
Victoria Lachelle,18.0,nm6415674
Vincent Leclerc,18.0,nm11948080
Hugh Mun,18.0,nm1594495
Shobu Kapoor,18.0,nm0438507
Kirpatrick Thomas,17.0,nm2746773
Christian Anderson,17.0,nm5543089
Brad Lee Wind,17.0,nm1452302
Curt Doussett,17.0,nm1279154
Jason Cottle,17.0,nm0183039
Donald Rumsfeld,17.0,nm1288432
Dominick Brascia,17.0,nm0105350
John Buffalo Mailer,17.0,nm0537545
Robert Stadlober,17.0,nm0821177
Pierre Dulat,17.0,nm0241295
Michel Muller,17.0,nm7218006
Hitoshi Matsumoto,17.0,nm8983665
Bunta Sugawara,17.0,nm0837420
Denny Kirkwood,17.0,nm0456799
Diane Sorrentino,17.0,nm2325677
Jean-Claude Dreyfus,17.0,nm0237835
Eve Ensler,17.0,nm0258127
Zaide Silvia Gutiérrez,16.0,nm0349611
Jason Evers,16.0,nm7946111
Tiffany Lamb,16.0,nm9323496
Zhanna Friske,16.0,nm1597038
Chelsea Bond,16.0,nm3898359
Jared Burke,16.0,nm1545942
Shinobu Terajima,16.0,nm0855429
Jon Gunn,16.0,nm0348197
Lunetta Savino,16.0,nm0767758
Simon Chandler,16.0,nm9937776
Jack McElhone,16.0,nm1380882
Sam Edwards,16.0,nm5157474
Ken Sansom,16.0,nm0763052
Mark Caven,16.0,nm0147062
Hiroyuki Ikeuchi,16.0,nm0407507
Lila Kedrova,16.0,nm0444321
Leopold Stokowski,16.0,nm0831439
Stig Frode Henriksen,16.0,nm2552337
Michael Higgenbottom,16.0,nm3196780
Leonie Benesch,16.0,nm2914059
Michel Côté,16.0,nm7324794
Damian Jewan Lee,15.0,nm0497081
Amanda MacDonald,15.0,nm5039264
Steve Diasparra,15.0,nm3568571
Jean-Claude Lecas,15.0,nm0496010
Mike Bell,15.0,nm6072782
Rob Jarvis,15.0,nm7642407
Claudette Lalí,15.0,nm2720561
André Ramiro,15.0,nm2386123
Todd Boyce,15.0,nm0101668
Mark Zupan,15.0,nm1855634
Rab Affleck,15.0,nm0012683
Brianne Brozey,15.0,nm0369981
Polly Noonan,15.0,
Kel O'Neill,15.0,nm7214669
Evgeniy Mironov,15.0,nm6505676
Bruce Goodchild,15.0,nm0328785
Reiner Schwarz,15.0,nm0777405
Sung-kee Ahn,15.0,
Hanno Pöschl,15.0,nm0702541
Ali Daniels,15.0,nm5735724
Bonnie Henna,15.0,
Tommy Karlsen,15.0,nm12221681
Tatsuo Matsumura,15.0,nm0559581
Christian Alvarez,15.0,nm9082865
François Bégaudeau,15.0,nm2163571
Na'Blonka Durden,15.0,nm0243980
Daryn Tufts,15.0,nm1111123
Madeleine Albright,15.0,nm1267543
Darshan Jariwala,14.0,nm12277024
Sissy Petropoulou,14.0,
Daniel Zettel,14.0,nm1368774
Jim Siedow,14.0,nm0796842
Wolfgang Preiss,14.0,nm0695861
Tommy Sheppard,14.0,nm4826330
Matheus Nachtergaele,14.0,nm0618690
Sarah Murphy-Dyson,14.0,nm1137426
Tommy the Clown,14.0,nm1815469
Sven Nordin,14.0,nm0635109
James Lorinz,14.0,nm0521033
Lisa Gaye,14.0,nm0310846
Sue Corcoran,14.0,nm1543860
Penny Balfour,14.0,nm0050165
Jelena Nik,14.0,nm3827456
David Opatoshu,14.0,nm0649055
Kyung-gu Sol,13.0,
Scandar Copti,13.0,nm2738713
Tim Choate,13.0,nm1765995
Amy Warren,13.0,nm9583955
Sahajak Boonthanakit,13.0,nm0095465
Collin Kahey,13.0,nm1456576
Merry Clayton,13.0,nm0165749
Casper Christensen,13.0,nm5768349
Angel David,13.0,nm15227203
Richard Graham,13.0,nm9215211
Andrew Keir,13.0,nm0445139
Anna Nakagawa,13.0,nm8927259
Vladimir Garin,13.0,nm1476495
Ane Dahl Torp,13.0,nm1335996
Rob Walker,12.0,nm6076339
Robert Hobbs,12.0,nm6314514
Mike Nawrocki,12.0,nm1007740
Ivan Barnev,12.0,nm1091878
Hans Weingartner,12.0,nm0918326
Emily Pearson,12.0,nm16312389
Dayna Devon,12.0,nm0222867
Atsuko Maeda,12.0,nm1880510
Natalya Bondarchuk,12.0,nm0094081
Marian Marsh,12.0,nm0550620
Nancy Ison,12.0,nm0411415
Claudia Stedelin,12.0,nm0824317
Donnie Dunagan,12.0,nm0241760
Talia Zucker,12.0,nm1457088
Khulan Chuluun,12.0,nm2153444
Clovis Fouin,12.0,nm3905232
George T. Odom,12.0,nm0644131
Piero Maggiò,12.0,nm0536016
Philippe Leroy,12.0,nm9200259
Alan Taylor,12.0,nm8823469
Purab Kohli,12.0,nm1327322
Kumar Gaurav,12.0,nm9636444
Karen Pittman,12.0,nm3204288
Ted Markland,12.0,nm0548524
Eric Ambriz,12.0,nm1563175
Daniel Brochu,12.0,nm16686731
Christina Hart,12.0,nm8823328
Renée Adorée,12.0,nm0012395
Mike Huckabee,12.0,nm1932882
Circus-Szalewski,11.0,nm1167931
Tyrone Keogh,11.0,nm1951216
George Coulouris,11.0,nm0183459
Jack Kao,11.0,nm8672057
Giulia Michelini,11.0,nm1323665
Geneviève Lemon,11.0,nm0501501
Venida Evans,11.0,nm0263287
Derek Graf,11.0,nm1737393
Patrick Lyster,11.0,nm0529300
Matthew Senreich,11.0,nm1803552
Joe Ochman,11.0,nm0643703
Stephen McCole,11.0,nm0566089
Tara Strohmeier,11.0,nm0194240
Marie-Anne Chazel,11.0,nm0154707
Othon Bastos,11.0,nm0060584
Bonnie Lee Bouman,11.0,nm1838054
Ron Lynch,11.0,nm6065741
Wilson Guerrero,11.0,nm1670100
Rorke Denver,11.0,nm4918786
Alexis Biesiada,11.0,nm3584550
Lilli Lavine,11.0,nm0492107
Mark Torgl,11.0,nm0868004
Catherine Lambert,11.0,nm8171256
Daoming Chen,10.0,nm0155203
Saul Stein,10.0,nm0825627
Bari Hyman,10.0,nm6056215
Rüdiger Vogler,10.0,nm0901057
Johnathan Hurley,10.0,nm3815444
Joe Cassidy,10.0,nm9233446
Man Li,10.0,nm5594197
Matty Rich,10.0,nm0723685
Kayla Raparelli,10.0,nm3583814
Guang Li,10.0,nm5742674
Sebastian Blomberg,10.0,nm0088935
Wilbur 'Hi-Fi' White,10.0,nm0925585
Richard Glover,10.0,nm8824585
Patrick O'Donnell,10.0,nm5464686
Pat Ryan,10.0,nm6835257
Ryûnosuke Kamiki,10.0,nm1126340
Matthew Sunderland,10.0,nm0839146
Diego Ramos,10.0,nm5794432
Damián Delgado,10.0,nm0216928
Stephanie Berry,10.0,nm0077678
Ahmed Hassan,10.0,nm8847480
Charlotte Bøving,10.0,nm10240676
Damon Owlia,9.0,nm5571847
Gitte Witt,9.0,nm1926861
Ewen Solon,9.0,nm0813450
Mel Eslyn,9.0,nm2400555
Honglei Sun,9.0,nm0838944
Greg Speirs,9.0,nm3998173
Sophie Rois,9.0,nm0294984
Andrea Vergara,9.0,nm5637345
André Wilms,9.0,nm8319641
Walter Long,9.0,nm14748803
Victoria Learn,9.0,nm2731971
Regina Casé,9.0,nm0143252
Anthony Powell,9.0,nm6088247
Fortunato Cerlino,9.0,nm2188652
David Mersault,9.0,nm0581481
Zinedine Soualem,9.0,nm0815668
Claude-Oliver Rudolph,9.0,nm0748936
Pablo Rosso,9.0,nm0744485
Hanaa Bouchaib,9.0,nm3904817
Jesuíta Barbosa,9.0,nm4916455
David Sparrow,9.0,nm4856765
Jo Prestia,9.0,nm0696353
Erin Cipolletti,9.0,nm2304303
Ashley Ashida Dixon,9.0,nm4189899
Marcell Nagy,9.0,nm1312119
Nataliya Vdovina,9.0,nm0891502
Marie Féret,9.0,nm1430115
Aida Folch,9.0,nm1007012
Clint Jordan,8.0,nm0429888
Louis Walsh,8.0,nm1123986
Jane Bradbury,8.0,nm0102895
Matt Johnson,8.0,nm8814149
Matthias Habich,8.0,nm0352278
Mickey Hart,8.0,nm0366449
Minoru Chiaki,8.0,nm10205140
Yves Jacques,8.0,nm11326471
Gabriel Reyes,8.0,nm8785542
G.J. Echternkamp,8.0,nm1058259
Félix Moati,8.0,nm0594956
Oanh Nguyen,8.0,nm0629127
Orla Fitzgerald,8.0,nm1695893
Fred Malatesta,8.0,nm12341274
Ann Gillis,8.0,nm17240739
Anthony Burrell,8.0,nm2926907
Brandon Landers,8.0,nm4192760
Bob Proctor,8.0,nm16996729
Julie-Marie Parmentier,8.0,nm0663139
Stanley Blystone,8.0,nm0090008
Alice Pol,8.0,nm1745743
Casey Gooden,8.0,nm1503463
Brian Whitaker,8.0,nm9934172
Tammy Davis,8.0,nm5018156
Albert Delpy,8.0,nm0217817
Shelby Vischer,8.0,
John Arcilla,8.0,nm0033843
Ronnie Lazaro,7.0,nm17215005
Marv Albert,7.0,nm5995426
Mary Catherine Garrison,7.0,nm0308444
Carlos Lasarte,7.0,nm10783622
John Sparkes,7.0,nm9202713
Leticia Brédice,7.0,nm0117580
Dal-su Oh,7.0,
Miyu Irino,7.0,nm0997115
Sung-jun Yoo,7.0,
Kevin McGowan,7.0,nm7147914
Elvis Tsui,7.0,nm0875275
Jackie Nova,7.0,nm4136736
Rie Miyazawa,7.0,nm4506993
Anna Katharina Schwabroh,7.0,nm2965563
Ranin Karim,7.0,nm3359095
Jason Dixie,7.0,nm0228727
Aleksandr Bashirov,7.0,nm0059800
Rasheed Naz,7.0,nm2727191
Reese Mishler,7.0,nm3790547
Eduard Fernández,7.0,nm7953861
William Gates,7.0,nm0309637
Daniel Travis,7.0,nm1047403
Alan David,7.0,nm6066164
Bruce Alexander,7.0,nm8881745
Daniel Rindress-Kay,7.0,nm1532833
Sarunyu Wongkrachang,7.0,nm1033693
Macha Méril,7.0,nm0617736
Mai Charoenpura,6.0,nm1028605
Denden,6.0,nm5771282
Yenny Paola Vega,6.0,nm1503450
Claire Adams,6.0,nm9851992
Jean Pierre Bergeron,6.0,
Tetsu Watanabe,6.0,nm9884699
Bonz Malone,6.0,nm0540395
Consuelo Gómez,6.0,nm0351042
Ann Talman,6.0,nm0848244
Mélissa Theuriau,6.0,nm2594090
Mitsuo Iwata,6.0,nm0412628
Melissa Bardin Galsky,6.0,nm0303330
Louisa Milwood-Haigh,6.0,nm0590267
Jeffrey Frost,6.0,nm5478260
Jade Kindar-Martin,6.0,nm2085124
Chester,6.0,nm5762448
Charles Linton,6.0,nm0513217
Chatchai Plengpanich,6.0,nm0969934
Rumi Hiiragi,6.0,nm0383708
Arthur Agee,6.0,nm0012932
Jon Osbeck,6.0,nm1055947
Bruce Kerr,6.0,nm9491011
Martin Lucey,6.0,nm2292032
Kate Dollenmayer,6.0,nm1181100
David Frederick White,6.0,nm1012887
Judith Hill,6.0,nm11001067
Andrea Ros,6.0,nm2196708
Cat Ly,5.0,nm1837638
Ayesha Omar,5.0,nm3219800
Brendan Mackey,5.0,nm1035692
Jeff Ament,5.0,nm0024610
Ahmet Ertegun,5.0,nm0259898
Tommy Pallotta,5.0,nm0657921
Bhama,5.0,nm1531122
Charis Michelsen,5.0,nm0584553
Mathew Buck,5.0,nm3973010
Rita Maiden,5.0,nm0537392
Nichole Ceballos,5.0,nm5584596
Terumi Matthews,5.0,nm0560198
Nigel Whitmey,5.0,nm0926205
Takeshi Kusao,5.0,nm0476223
Sigríður María Egilsdóttir,5.0,nm5823635
Martin Sharpe,5.0,nm12131759
Fadia Nadda,5.0,nm1203632
Fereshteh Sadre Orafaiy,5.0,nm0649746
Lionel Abelanski,5.0,nm0008506
Hilda Bernard,5.0,nm0076241
Aida Elkashef,5.0,
Barry Lynch,5.0,nm5621175
Jun Kunimura,5.0,nm0475165
Sihung Lung,5.0,nm15529574
Michael Parle,5.0,nm1594543
Rosie Traynor,5.0,nm0871525
Colette Divine,5.0,nm1665635
Kim-Marie Woodhouse,5.0,nm2447323
Christopher Webster,5.0,nm8095990
Marco D'Amore,5.0,nm3634704
Mick Lally,5.0,nm0482473
John Lyons,5.0,nm5591086
Gavin Newsom,5.0,nm1821303
Michael Eisner,5.0,nm5181376
Mercedes Morán,5.0,nm0608187
Zheng Xu,4.0,nm8883840
Zhengyong Zhang,4.0,nm2214714
Javed Sheikh,4.0,nm9451019
Evan McGuire,4.0,nm5535082
Cheryl Penland,4.0,nm0671923
James Hall,4.0,nm5760345
Tesshô Genda,4.0,nm0312656
Leonid Yarmolnik,4.0,nm0946473
Dominik Castell,4.0,nm0144635
Luis Miranda,4.0,nm5543096
Amy Carson,4.0,nm12744420
CindyMarie Small,4.0,nm1041564
Bo Huang,4.0,nm9077070
Janet Lee Dapper,4.0,nm1732400
Kamatari Fujiwara,4.0,nm0297869
Glenn Erland Tosterud,4.0,nm3331177
Akira Terao,4.0,nm8613821
Stephen Au,4.0,nm0041247
Adel Karam,4.0,nm2316384
Royce Johnson,4.0,nm6752420
Charles King,4.0,nm8984149
Miguel Ángel Solá,4.0,nm1448962
Milan Lasica,4.0,nm0489583
Gen Seto,4.0,nm0786062
Heather Bucha,4.0,
Yuriy Tsurilo,4.0,nm0875434
Mugambi Nthiga,4.0,nm3482223
Léa Drucker,4.0,nm0238475
Ni Yan,4.0,nm6297343
Tal Bachman,4.0,nm2415874
Johanna Mørck,4.0,nm2943075
Ellia Thompson,3.0,nm0860112
Zan Marolt,3.0,nm0549498
A.J. DeLucia,3.0,nm5198491
Zoë Poledouris,3.0,nm0688953
Eric Schlosser,3.0,nm9584490
Yûki Amami,3.0,nm0023858
Dahong Ni,3.0,nm0196433
Annelyse Ahmad,3.0,
Kate Harbour,3.0,nm0361957
Nataniel Sánchez,3.0,nm2741613
Amos Oz,3.0,nm0654672
Peter McNicholl,3.0,nm0574014
Stian Smestad,3.0,nm0806834
Herman Koto,3.0,nm5262780
Marie Pillet,3.0,nm0683531
Ariane Schluter,3.0,nm0772499
Natalie Welch,3.0,nm7368732
Paul Glover,3.0,nm6094562
Joffre Soares,3.0,
Naomi Nishida,3.0,nm10437115
Joe Simpson,3.0,nm5784266
Laurent Poitrenaux,3.0,nm0688648
Max Kerstein,3.0,nm0450003
Brent Neale,3.0,nm0623697
Olaf Lubaszenko,3.0,nm0523821
Jerry Brown,3.0,nm6148270
Jeremy W. Auman,3.0,nm0042090
Chi Chung Lam,3.0,nm10447776
Philippe Labro,3.0,nm0479721
María Alche,3.0,
Hans Kesting,3.0,nm0450453
Rachel Nash,3.0,nm6561903
Sakae Kimura,3.0,nm6791691
Rufus Graham,3.0,nm1742016
Fritz Kortner,3.0,nm0466776
Kirsten Collins,3.0,nm9249682
Ryu Kohata,3.0,nm3387680
Clotilde Mollet,3.0,nm0597042
Joseph Kaiser,3.0,nm4780554
Justin Rice,3.0,nm9713561
Anwar Congo,3.0,nm5262787
Stephane Gauger,3.0,nm0310032
José Manuel Orozco Angulo,3.0,nm5889596
Olgierd Lukaszewicz,2.0,nm0525557
Darci Kistler,2.0,nm0457457
Rowan Isaacson,2.0,nm3734446
Tenzin Thuthob Tsarong,2.0,nm0862292
Aubrey Poo,2.0,nm3082164
Joel Fuhrman,2.0,nm4847434
Carlo Cecchi,2.0,nm4702344
Darryl Hunt,2.0,nm3085021
Stephen Carr,2.0,nm5051915
Yuria Nara,2.0,nm3027837
Simon Baron-Cohen,2.0,nm2472533
Barbara Kowalcyk,2.0,nm3920876
Johnnie Walker,2.0,nm5609964
Brendan Doogie Milewski,2.0,nm5065270
Jeffrey Dover,2.0,nm0235549
Matthew Walker,2.0,nm6126650
Daston Kalili,2.0,
Alejandro Furth,2.0,nm1125932
Péter Fancsikai,2.0,nm1559306
Hailu Qin,2.0,nm0702656
Sara Stepnicka,2.0,nm1801550
Tulku Jamyang Kunga Tenzin,2.0,nm0855212
Jeff DeRocker,2.0,nm0220494
Henri Garcin,2.0,nm0305488
Sara-Marie Maltha,2.0,nm0540792
Marian Dziedziel,2.0,nm0246189
Isiah Thomas,2.0,nm7233895
Dororthy Thorton,2.0,nm0861800
Jack Canfield,2.0,nm2367280
Antonio Arrué,2.0,nm13770969
Bob Dole,2.0,nm1180211
Marianne Denicourt,2.0,nm0219099
Thierry Harcourt,2.0,nm0362011
Bob Neill,2.0,nm9644575
Artyom Bogucharskiy,2.0,nm1076060
Agame Malembo-Emene,2.0,nm3521049
Bill Martone,2.0,nm1183083
Vera Ngassa,2.0,nm2015907
Pat Buchanan,2.0,nm9171075
Ljubomir Kerekes,2.0,nm0449270
Sedona Legge,2.0,nm7529788
Jaroslaw Boberek,2.0,nm0090353
Bertrand Cantat,0.0,nm1370300
Michael Landers,0.0,nm7834896
Michael Douglas,0.0,nm5429954
Bhole Baba,0.0,nm5570083
Bill Baird,0.0,nm6131029
Benjamin Fletcher,0.0,nm9701786
Dileep Raj,0.0,nm5798465
Ana Maria Guran,0.0,nm7348187
Mary Carr,0.0,nm9641532
Andrej Nahtigal,0.0,nm7361395
Megan Ambuhl Graner,0.0,nm4304387
Woo-hee Chun,0.0,
Ana Vatamanu,0.0,nm7348188
Diganth,0.0,nm3261450
Matt Hunter,0.0,nm6091954
Matthew Macfadyen,0.0,nm0532193
Maxwell Moody,0.0,nm5497357
Xinhua Jiang,0.0,nm7032739
Sam Adams,0.0,nm5196004
Yaakov Peri,0.0,nm5437421
Francine Blake,0.0,nm5119646
Nargess Mamizadeh,0.0,nm0541104
Ronny Dayag,0.0,nm2923235
Phil Fish,0.0,nm4623544
Parker Riggs,0.0,nm14991927
Patrick Wilson,0.0,nm5716200
Arik Ascherman,0.0,nm1741754
Paul Daggett,0.0,nm2871124
Ariel Hsing,0.0,nm6930633
Richard Spore,0.0,nm0819435
Richard Linklater,0.0,nm0000500
Peter Agnefjall,0.0,nm7742907
Zhonghua Chen,0.0,
Anna Vareschi,0.0,nm1697044
Mike Block,0.0,nm8546332
Pierre Prieur,0.0,nm6697083
Puti Sri Candra Dewi,0.0,nm5530772
David Chandler,0.0,nm8095518
Quynn Ton,0.0,nm1552319
Zubaida Sahar,0.0,nm1387181
Renee Leblanc,0.0,nm4916179
David Barnes,0.0,nm5174801
Rai Alexandra,0.0,nm1568495
Raquel Nave,0.0,nm5797270
Pant Shirt Baba,0.0,nm5904162
Pablo Sevilla,0.0,nm6405911
Zahava Solomon,0.0,nm3066885
Angélica Sancio,0.0,nm3520443
Mike Brett,0.0,nm5318845
Andy Cohn,0.0,nm1992512
Ron Gelner,0.0,nm5393603
Mirlan Abdulayev,0.0,nm5480231
Dario Nozic Serini,0.0,nm7077271
Beatrice Ntuba,0.0,nm2012112
Mohamad Haref Harati,0.0,nm1385355
Mojgan Faramarzi,0.0,nm0267077
Yuval Diskin,0.0,nm5437479
Naderev Sano,0.0,nm5398459
Deems Taylor,0.0,nm0852252
Nadine Labaki,0.0,nm1701024
Anella Vastola,0.0,nm6938036
Balinese Tari Legong Dancers,0.0,nm5530711
Aziz Muradillayev,0.0,nm5481932
Robert Redford,0.0,nm8523673
Aasheekaa Bathija,0.0,nm1742699
Daryl Hannah,0.0,nm0000435
David Thewlis,0.0,nm0000667
Sarah Callan,0.0,nm6166153
Seth Green,0.0,nm8696006
Abigail Evans,0.0,nm7589140
Tencho Gyalpo,0.0,nm0350398
Christian Kapper,0.0,nm6881868
Jason Bateman,0.0,nm10831152
Eric Worre,0.0,nm5456782
Jasper Johal,0.0,nm0423668
Chris 'Wonder' Schoeck,0.0,nm7040694
Jean Caffeine,0.0,nm0128414
Jean-Louis Blondeau,0.0,nm3072759
Chloe Hollings,0.0,nm3780357
Jeff Jacob,0.0,nm2518631
Chin-Chien Chang,0.0,nm1829989
Teddy Doloir,0.0,nm4670556
John Reeves,0.0,nm5786032
Chemeeka Walker,0.0,nm6354549
Emma Eliza Regan,0.0,nm2833806
Jessica Chastain,0.0,nm1567113
Charlie Cox,0.0,nm5155708
Joe Bishop,0.0,nm8512921
Joe Marino,0.0,nm9207929
Emily Gorell,0.0,nm6253767
Sylvia Eckhausen,0.0,nm0248681
Syamsul Arifin,0.0,nm5262761
Swami Krishnanad,0.0,nm2679119
Christophe Cherki,0.0,nm4345959
Ivette Alvarez,0.0,nm6749590
Iulia Ciochina,0.0,nm6400397
Tobey Maguire,0.0,nm17187709
Valentine,0.0,nm9377520
Valentin Golubenko,0.0,nm0326714
Val Kilmer,0.0,nm0000174
Gabriel Almirón,0.0,nm0021938
Garba Touré,0.0,nm7882278
Tshewang Dendup,0.0,nm0199282
Germán Alcarazu,0.0,nm6043143
Colin Farrell,0.0,nm6158760
Colin Andrews,0.0,nm9579513
Graziella Galvani,0.0,nm0303413
Guillaume Denaiffe,0.0,nm2075208
Evelyn Jefferson,0.0,nm4802934
Hanne Aagesen,0.0,nm0012994
Tom Sizemore,0.0,nm10661274
Eva Carrozza,0.0,nm5154106
Claudia Lapacó,0.0,nm0487399
Eva Boehnke,0.0,nm4572412
Heather Berman,0.0,nm2314513
Craig Dougherty,0.0,nm5065260
Hugh Ducklow,0.0,nm7525862
Ian Gamazon,0.0,nm0303658
Summer Napoles,0.0,
Jon Hunter,0.0,nm8829626
Don Brooks,0.0,nm5196171
Dottie Alexander,0.0,nm3333051
Kim De Angelo,0.0,nm0207101
Shriman Umeshanad Brahmachari,0.0,nm5904164
Kyra Nichols,0.0,nm0629633
Laura Flanders,0.0,nm6340471
Lee Scott,0.0,nm8884877
Amanda Kearsan,0.0,nm6354551
William Condos,0.0,nm0174439
Lhakpa Dorji,0.0,nm1435207
Breckin Meyer,0.0,nm0005227
Seth Ackerman,0.0,nm1745045
Sebastian Aguilar,0.0,nm9973794
Jonathan Blow,0.0,nm2084774
Amelia Giancarlo,0.0,nm6354553
Ami Ayalon,0.0,nm5203564
Sean Connery,0.0,nm14757138
Donna Zovko,0.0,nm2781256
Lyubov Agapova,0.0,nm1220156
Léon Schwartzenberg,0.0,nm2488693
Amy Badberg,0.0,nm4840857
Donald Austin,0.0,nm5097762
Bobby Kendall,0.0,nm12222779
Margaret Tracey,0.0,nm0870444
Khaira Arby,0.0,nm7134335
Ken Davis,0.0,nm9794312
Bálint Péntek,0.0,nm1559766
Béatrice Bonifassi,0.0,nm1569242
Ellen Block,0.0,nm3621241
Elizabeth Streb,0.0,nm7336501
Casey Affleck,0.0,nm0000729
Joseba Ugalde,0.0,nm6403772
Steve Burg,0.0,nm0073903
Damian Lewis,0.0,nm6028765
Juan Carlos Montoya,0.0,nm10099978
Elina Abai Kyzy,0.0,nm6719987
Carol Block,0.0,nm3621091
Aliou Touré,0.0,nm7882275
Stellan Skarsgård,0.0,nm0001745
Ejner Federspiel,0.0,nm0270149
Jérôme Deschamps,0.0,nm0221022
Karen Alexander,0.0,nm5692544
Stana Roumillac,0.0,nm2579472
Stacie Evans,0.0,nm6253761
