tconst,cast_avg_movie_rating,cast_avg_votes_per_movie,cast_avg_total_movies,cast_avg_rating_std_dev,cast_avg_high_rated_movie_count,cast_avg_career_span,cast_avg_recent_avg_rating,movie_rating
tt15028676,5.825952326683771,117.32380952380954,4.6,1.0566293410772278,0.2,8.0,5.533333269755046,6.1
tt28183301,6.154416264695774,4011.7163004101167,40.4,0.7843218129908063,0.0,24.0,6.184127037108891,5.9
tt28697115,6.185793589599549,620.2573412698413,12.5,1.0206473972134846,0.0,19.833333333333332,5.578333242734273,4.6
tt34532011,8.424999952316284,11.25,4.0,0.575312627252576,1.5,1.0,8.424999952316284,8.5
tt10942166,5.777057223436981,3966.076345083488,7.714285714285714,1.084510300270937,0.14285714285714285,16.0,5.9380951041267025,7.2
tt6617742,5.397333098415424,390.99521389583504,24.0,1.3327037972867406,0.7142857142857143,23.142857142857142,5.2802940572561985,5.5
tt27480881,6.548118797543577,1479.749182026797,28.166666666666668,1.0891793107565844,1.1666666666666667,16.0,6.949393882895961,7.7
tt14451444,6.235416700442633,356.10416666666663,3.5,0.3581752093452495,0.0,5.75,6.312499940395355,6.1
tt15607898,6.164583380354775,749.5791666666668,16.666666666666668,0.5398595608686624,0.0,17.666666666666668,6.002381006876628,6.0
tt32221158,4.40613091871852,139.9954761904762,10.6,1.1360881204319262,0.0,3.6,4.309464240925652,4.2
tt19496090,4.9616667496852385,580.6705128205127,6.0,0.7213220423406864,0.0,5.4,4.9267778491973875,4.8
tt12256440,5.994888919875736,397.46492063492065,6.0,0.5503024467665394,0.0,12.0,6.09333336353302,5.7
tt11530946,6.081308754815694,2891.6144927536234,19.4,1.2486053942329474,1.2,13.8,6.356006415749368,6.5
tt15338704,6.373770824411629,278.09095540779566,42.166666666666664,1.0166787806409934,2.1666666666666665,17.333333333333332,6.606388872199589,7.4
tt10709484,6.166750152202737,4476.360460660691,66.14285714285714,1.2663267537982514,3.7142857142857144,23.142857142857142,6.340079643838237,6.8
tt28559407,5.506899989162173,333.4694285714286,28.8,1.0455063049204931,0.8,8.2,5.089370619602851,4.6
tt18306232,6.792888421935193,2035.5746810207334,10.285714285714286,1.0777795314098988,1.4285714285714286,5.857142857142857,6.759853855562416,6.7
tt15554876,7.1535073407705125,439.82856341189677,31.0,1.0971157999173142,4.666666666666667,19.0,7.451428635915121,8.3
tt17009856,6.134129523485811,8403.836559714797,24.4,0.7824230244087751,0.0,19.0,6.3150793932354645,6.8
tt13105824,6.205289801825648,895.0355072463767,11.5,1.2999212285277197,0.25,23.0,6.549999892711639,7.2
tt13050400,5.347779562724563,4551.213020600089,29.142857142857142,1.2482525103154989,1.4285714285714286,12.0,5.407936563945952,4.8
tt21741994,7.1887121655724275,693.9924242424242,27.5,1.4224323518533102,4.0,11.75,7.19255957929861,7.9
tt32915791,6.238994804925723,528.4198135381405,26.571428571428573,0.9050600442414319,0.2857142857142857,24.571428571428573,6.171060628498788,6.4
