tconst,main_cast_avg_movie_rating,main_cast_avg_votes_per_movie,main_cast_avg_total_movies,main_cast_avg_rating_std_dev,main_cast_avg_high_rated_movie_count,main_cast_avg_career_span,main_cast_avg_recent_avg_rating,supporting_cast_avg_movie_rating,supporting_cast_avg_votes_per_movie,supporting_cast_avg_total_movies,supporting_cast_avg_rating_std_dev,supporting_cast_avg_high_rated_movie_count,supporting_cast_avg_career_span,supporting_cast_avg_recent_avg_rating,movie_rating
tt10825610,5.89655170769527,971.6551724137933,30.0,0.7571010502558668,0.0,35.0,5.940000057220459,6.136666631698609,3913.788888888889,10.0,0.5623612686842309,0.0,16.666666666666668,6.0185185096882,5.5
tt11155912,5.786772499481837,68048.4503968254,17.666666666666668,1.0230874912767458,0.3333333333333333,37.333333333333336,5.60185186068217,5.372244884529892,12514.17380952381,17.857142857142858,1.1933311208316866,0.14285714285714285,18.571428571428573,4.895510205930593,4.5
tt11156986,5.100000083446503,338.5,6.0,1.8973666044782045,0.0,9.0,4.166666746139526,4.280000066757202,316.6,8.0,2.0290391629191733,0.0,16.0,4.800000071525574,4.3
tt11440056,4.509150363762283,6445.697478991596,11.0,1.7466765148344674,0.0,15.0,3.373333336909612,4.283129247191812,1762.5479591836736,5.428571428571429,1.8134799636738526,0.0,8.714285714285714,3.063095224755151,1.9
tt11449688,5.5333333015441895,110.66666666666667,3.5,2.7613149175291465,0.5,2.0,5.5333333015441895,4.981250002980232,133.4375,13.5,2.40693614732357,0.5,6.0,6.23124997317791,7.6
tt11454278,5.520833313465118,2346.9166666666665,5.0,1.2755910906384893,0.5,12.0,5.299999952316284,5.3634921406942695,1385.063492063492,12.0,0.7906637200817817,0.0,8.333333333333334,5.516666730244954,5.0
tt11454430,4.690367017317256,346.20642201834863,66.5,1.1085269922556455,1.5,25.0,5.03333338101705,4.54007942288641,71.8968253968254,8.5,1.395940039901179,0.16666666666666666,8.666666666666666,4.450000087420146,3.9
tt11826862,5.850000023841858,1375.875,8.0,0.6782328938582011,0.0,8.0,5.350000143051148,6.022511224514787,5911.000488400488,21.8,0.6345955153461429,0.0,18.4,5.700428654806954,5.4
tt11828456,9.046666558583578,83.66666666666667,3.6666666666666665,0.4845387288866569,2.3333333333333335,4.333333333333333,9.699999809265137,6.851071423008328,163.49761904761905,9.5,1.8212994905077178,1.25,18.25,8.824999868869781,9.7
tt12254438,6.716666746139526,458.3666666666667,12.0,1.0956926935066087,1.5,11.0,6.791666746139526,6.270000028610229,349.93333333333334,4.0,0.8117736333563098,0.0,14.0,6.512500047683716,7.4
tt12268760,4.299999952316284,45.0,4.0,1.1313707824635184,0.0,4.5,3.875,5.350595227309636,41.18452380952381,7.25,1.5963593483464649,0.5,3.5,5.350595227309636,3.5
tt12676972,6.704572198167682,680.7852219465123,25.666666666666668,1.181609737204081,2.6666666666666665,11.0,6.9250000384118815,5.872499998410543,421.9,18.0,1.1269570766053576,0.0,13.0,6.210526294875564,4.7
tt12682868,6.455555531713697,74.8888888888889,4.0,1.866283414486608,1.0,4.0,6.455555531713697,6.566666523615519,79.83333333333333,3.5,2.820767672474114,1.5,4.5,7.558333158493042,8.7
tt12684838,6.0238888846503365,1264.5222222222221,21.0,0.6770372353006395,0.0,17.5,6.070833345254263,5.870416752497356,460.45,7.0,1.2958722416559838,0.25,7.25,5.8854167858759565,6.3
tt12689526,5.5673611103384575,1222.6134259259259,16.0,1.126136942335769,0.0,17.0,5.696825368063791,5.686070676597829,2022.7994917994918,44.333333333333336,0.9401083617626576,0.3333333333333333,28.666666666666668,5.530952385493687,5.5
tt12695058,5.856153830503806,220.55897435897438,12.0,1.1265788773639192,0.3333333333333333,11.666666666666666,5.572222168483432,5.166666666666667,52.333333333333336,3.0,1.6041611721720983,0.0,1.0,5.166666666666667,6.7
tt13085066,4.774999976158142,75.25,3.0,1.0253048664379727,0.0,6.0,4.774999976158142,5.528846159450009,238.28418803418802,20.0,1.5857970201773741,2.0,15.0,6.4148148241497225,5.5
tt13509528,6.443661021540987,156.04843304843305,36.333333333333336,1.0372356884892981,3.0,22.0,6.429999987284343,6.194153474373792,140.17010582010582,7.333333333333333,1.2702345435636173,0.16666666666666666,9.833333333333334,6.0290740816681465,7.1
tt13521190,6.3055555423100795,915.1388888888889,7.0,1.125191114818994,0.5,12.5,6.108333309491476,5.779999923706055,76.4,6.0,1.4703741461613544,0.0,20.0,7.699999809265137,7.7
tt13528562,6.288333300749461,1163.45,8.666666666666666,1.4853540442895257,1.3333333333333333,19.666666666666668,6.5055554442935515,6.6316125550268366,1962.8969606782107,16.25,0.7529918773633524,0.5,16.875,6.949791651964188,7.1
